participant,language,word,translation,knowledge,confidence,response_type,comments
60feb05...,Catalan,lloro,your,FALSE,0,wrong,
60feb05...,Catalan,ma,mum,FALSE,0,wrong,
60feb05...,Catalan,mico,mine,FALSE,0,wrong,
60feb05...,Catalan,mirall,future,FALSE,0,wrong,
60feb05...,Catalan,moneda,mourning,FALSE,0,wrong,
60feb05...,Catalan,moto,motor,FALSE,0,false_friend,
60feb05...,Catalan,mussol,muscle,FALSE,0,false_friend,
60feb05...,Catalan,nas,moor,FALSE,0,wrong,
60feb05...,Catalan,orella,farm,FALSE,0,wrong,
60feb05...,Catalan,pernil,pardon,FALSE,0,wrong,
60feb05...,Catalan,plat,blood,FALSE,0,wrong,
60feb05...,Catalan,ploma,flower,FALSE,0,wrong,
60feb05...,Catalan,raspall,respite,FALSE,0,wrong,
60feb05...,Catalan,samarreta,summer,FALSE,0,wrong,
60feb05...,Catalan,tigre,boy,FALSE,0,wrong,
60feb05...,Catalan,tisores,dessert,FALSE,0,wrong,
60feb05...,Catalan,tobogan,tree,FALSE,0,wrong,
60feb05...,Catalan,tomaquet,tomato,FALSE,0,correct,
60feb05...,Catalan,tren,trend,FALSE,0,wrong,
60feb05...,Catalan,ull,wool,FALSE,0,wrong,
60feb05...,Catalan,ulleres,bones,FALSE,0,wrong,
60feb05...,Catalan,ungla,glass,FALSE,0,wrong,
60feb05...,Catalan,vaixell,shawl,FALSE,0,wrong,
60feb05...,Catalan,cotxe,coach,FALSE,1,wrong,
60feb05...,Catalan,cuc,coke,FALSE,1,wrong,
60feb05...,Catalan,forquilla,fork,FALSE,1,correct,
60feb05...,Catalan,got,goat,FALSE,1,false_friend,
60feb05...,Catalan,onada,welcome,FALSE,1,wrong,
60feb05...,Catalan,pa,dad,FALSE,1,wrong,
60feb05...,Catalan,papallona,butterfly,FALSE,1,correct,
60feb05...,Catalan,peu,pear,FALSE,1,wrong,
60feb05...,Catalan,pingui,penguin,FALSE,1,correct,
60feb05...,Catalan,planta,plant,FALSE,1,correct,
60feb05...,Catalan,pollastre,plastic,FALSE,1,wrong,
60feb05...,Catalan,porta,clothes,FALSE,1,wrong,
60feb05...,Catalan,taronja,tangerine,FALSE,1,false_friend,revise
60feb05...,Catalan,aigua,water,FALSE,2,correct,
60feb05...,Catalan,jaqueta,jacket,FALSE,2,correct,
60feb05...,Catalan,lluna,moon,FALSE,2,correct,
60feb05...,Catalan,corona,crown,FALSE,3,correct,
60feb05...,Catalan,flor,flower,FALSE,3,correct,
60feb05...,Catalan,gat,cat,FALSE,3,correct,
60feb05...,Catalan,girafa,giraffe,FALSE,3,correct,
60feb05...,Catalan,llibre,book,FALSE,3,correct,
60feb05...,Catalan,ovella,girl,FALSE,3,wrong,
60feb05...,Catalan,patata,potato,FALSE,3,correct,
60feb05...,Catalan,poma,apple,FALSE,3,correct,
60feb05...,Catalan,zebra,zebra,FALSE,3,correct,
60feb05...,Catalan,porc,pork,FALSE,4,correct,revise
60feb05...,Catalan,sol,sun,FALSE,4,correct,
60feb05...,Catalan,bol,ball,FALSE,5,false_friend,
60feb05...,Catalan,guitarra,guitar,FALSE,5,correct,
60feb05...,Catalan,xocolata,chocolate,FALSE,6,correct,
6108115...,Catalan,aixeta,shed,FALSE,0,wrong,
6108115...,Catalan,amanida,mirror,FALSE,0,wrong,
6108115...,Catalan,arbre,harder,FALSE,0,wrong,
6108115...,Catalan,berenar,banana,FALSE,0,wrong,
6108115...,Catalan,bibero,book,FALSE,0,wrong,
6108115...,Catalan,bici,big,FALSE,0,wrong,
6108115...,Catalan,boto,button,FALSE,0,correct,
6108115...,Catalan,bou,bull,FALSE,0,false_friend,
6108115...,Catalan,camisa,chameleon,FALSE,0,wrong,
6108115...,Catalan,cavall,party,FALSE,0,wrong,
6108115...,Catalan,cirera,party,FALSE,0,wrong,
6108115...,Catalan,cotxe,cut,FALSE,0,wrong,
6108115...,Catalan,dit,date,FALSE,0,wrong,
6108115...,Catalan,entrepa,umbrella,FALSE,0,wrong,
6108115...,Catalan,estrella,astray,FALSE,0,wrong,
6108115...,Catalan,estruc,house,FALSE,0,wrong,
6108115...,Catalan,formiga,dinner,FALSE,0,wrong,
6108115...,Catalan,forquilla,flower,FALSE,0,wrong,
6108115...,Catalan,fulla,food,FALSE,0,wrong,
6108115...,Catalan,galeta,collect,FALSE,0,wrong,
6108115...,Catalan,galleda,man,FALSE,0,wrong,
6108115...,Catalan,jaqueta,cucumber,FALSE,0,wrong,
6108115...,Catalan,lleo,road,FALSE,0,wrong,
6108115...,Catalan,lloro,leaf,FALSE,0,wrong,
6108115...,Catalan,mico,milk,FALSE,0,wrong,
6108115...,Catalan,mirall,butterfly,FALSE,0,wrong,
6108115...,Catalan,moneda,fork,FALSE,0,wrong,
6108115...,Catalan,moto,money,FALSE,0,wrong,
6108115...,Catalan,nas,never,FALSE,0,wrong,
6108115...,Catalan,onada,father,FALSE,0,wrong,
6108115...,Catalan,orella,amazing,FALSE,0,wrong,
6108115...,Catalan,ovella,weather,FALSE,0,wrong,
6108115...,Catalan,papallona,spain,FALSE,0,wrong,
6108115...,Catalan,pernil,plant,FALSE,0,wrong,
6108115...,Catalan,peu,pen,FALSE,0,wrong,
6108115...,Catalan,ploma,closer,FALSE,0,wrong,
6108115...,Catalan,pollastre,pasta,FALSE,0,wrong,
6108115...,Catalan,poma,woman,FALSE,0,wrong,
6108115...,Catalan,porta,boat,FALSE,0,wrong,
6108115...,Catalan,raspall,reply,FALSE,0,wrong,
6108115...,Catalan,samarreta,spoon,FALSE,0,wrong,
6108115...,Catalan,tisores,desert,FALSE,0,wrong,
6108115...,Catalan,tobogan,begin,FALSE,0,wrong,
6108115...,Catalan,tren,ten,FALSE,0,wrong,
6108115...,Catalan,ulleres,knives,FALSE,0,wrong,
6108115...,Catalan,ungla,ogle,FALSE,0,wrong,
6108115...,Catalan,vaixell,book,FALSE,0,wrong,
6108115...,Catalan,caixa,money,FALSE,1,wrong,
6108115...,Catalan,colom,colombia,FALSE,1,wrong,
6108115...,Catalan,gerd,gel,FALSE,1,wrong,
6108115...,Catalan,llibre,zebra,FALSE,1,wrong,
6108115...,Catalan,pa,yes,FALSE,1,wrong,
6108115...,Catalan,taronja,orange,FALSE,1,correct,
6108115...,Catalan,tigre,tiger,FALSE,1,correct,
6108115...,Catalan,ull,owl,FALSE,1,wrong,
6108115...,Catalan,abella,grandma,FALSE,2,wrong,
6108115...,Catalan,bolquer,bulky,FALSE,2,wrong,
6108115...,Catalan,casa,house,FALSE,2,correct,
6108115...,Catalan,globus,global,FALSE,2,wrong,
6108115...,Catalan,lluna,moon,FALSE,2,correct,
6108115...,Catalan,tomaquet,tomato,FALSE,2,correct,
6108115...,Catalan,ampolla,employer,FALSE,3,wrong,
6108115...,Catalan,cama,karma,FALSE,3,wrong,
6108115...,Catalan,plat,plait,FALSE,3,language,
6108115...,Catalan,sol,soul,FALSE,3,false_friend,
6108115...,Catalan,esponja,sponge,FALSE,4,correct,
6108115...,Catalan,gat,cat,FALSE,4,correct,
6108115...,Catalan,gorra,white,FALSE,4,wrong,
6108115...,Catalan,patata,potato,FALSE,4,correct,
6108115...,Catalan,cuc,cook,FALSE,5,false_friend,
6108115...,Catalan,pingui,penguin,FALSE,5,correct,
6108115...,Catalan,zebra,zebra,FALSE,5,correct,
6108115...,Catalan,mussol,muscle,TRUE,4,false_friend,
6108115...,Catalan,aigua,water,TRUE,5,correct,
6108115...,Catalan,boca,book,TRUE,5,wrong,
6108115...,Catalan,corona,corona,TRUE,5,wrong,revise
6108115...,Catalan,girafa,giraffe,TRUE,5,correct,
6108115...,Catalan,ma,mother,TRUE,5,wrong,
6108115...,Catalan,bolet,bullet,TRUE,6,false_friend,
6108115...,Catalan,got,goat,TRUE,6,false_friend,
6108115...,Catalan,planta,plant,TRUE,6,correct,
6108115...,Catalan,porc,pork,TRUE,6,correct,revise
6108115...,Catalan,bol,ball,TRUE,7,false_friend,
6108115...,Catalan,flor,floor,TRUE,7,false_friend,
6108115...,Catalan,guitarra,guitar,TRUE,7,correct,
6108115...,Catalan,xocolata,chocolate,TRUE,7,correct,
6109ab5...,Spanish,bici,bee,FALSE,0,wrong,
6109ab5...,Spanish,esponja,response,FALSE,0,wrong,
6109ab5...,Spanish,moneda,brunette,FALSE,0,wrong,
6109ab5...,Spanish,moto,too much,FALSE,0,wrong,
6109ab5...,Spanish,tobogan,sledge,FALSE,0,wrong,revise
6109ab5...,Spanish,arbol,chair,FALSE,0,wrong,
6109ab5...,Spanish,avestruz,pastry,FALSE,0,wrong,
6109ab5...,Spanish,bocadillo,pig,FALSE,0,wrong,
6109ab5...,Spanish,boli,bowling,FALSE,0,wrong,
6109ab5...,Spanish,botella,pan,FALSE,0,wrong,
6109ab5...,Spanish,brazo,graph,FALSE,0,wrong,
6109ab5...,Spanish,buho,bottle,FALSE,0,wrong,
6109ab5...,Spanish,caja,car,FALSE,0,wrong,
6109ab5...,Spanish,caracol,beach,FALSE,0,wrong,
6109ab5...,Spanish,cebra,snake,FALSE,0,wrong,
6109ab5...,Spanish,cepillo,sky,FALSE,0,wrong,
6109ab5...,Spanish,cereza,salon,FALSE,0,wrong,
6109ab5...,Spanish,coche,coach,FALSE,0,wrong,
6109ab5...,Spanish,cuchara,coat,FALSE,0,wrong,
6109ab5...,Spanish,dedo,short,FALSE,0,wrong,
6109ab5...,Spanish,gafas,garden,FALSE,0,wrong,
6109ab5...,Spanish,galleta,kite,FALSE,0,wrong,
6109ab5...,Spanish,gallina,canoe,FALSE,0,wrong,
6109ab5...,Spanish,gorrion,coriander,FALSE,0,wrong,
6109ab5...,Spanish,grifo,cliff,FALSE,0,wrong,
6109ab5...,Spanish,hormiga,friend,FALSE,0,wrong,
6109ab5...,Spanish,jirafa,mountain,FALSE,0,wrong,
6109ab5...,Spanish,ladrillo,dry,FALSE,0,wrong,
6109ab5...,Spanish,mariposa,a type of flower,FALSE,0,wrong,
6109ab5...,Spanish,mono,morning,FALSE,0,wrong,
6109ab5...,Spanish,nariz,near,FALSE,0,wrong,
6109ab5...,Spanish,ombligo,egg,FALSE,0,wrong,
6109ab5...,Spanish,osito,spicy,FALSE,0,wrong,
6109ab5...,Spanish,oveja,elderly,FALSE,0,wrong,
6109ab5...,Spanish,panal,bread,FALSE,0,wrong,
6109ab5...,Spanish,pastel,light,FALSE,0,wrong,
6109ab5...,Spanish,pato,park,FALSE,0,wrong,
6109ab5...,Spanish,pelota,fruit (maybe melon?),FALSE,0,wrong,
6109ab5...,Spanish,pie,poor,FALSE,0,wrong,
6109ab5...,Spanish,platano,latin,FALSE,0,wrong,
6109ab5...,Spanish,tenedor,tennis,FALSE,0,wrong,
6109ab5...,Spanish,tijeras,jewellery,FALSE,0,wrong,
6109ab5...,Spanish,ventana,breakfast,FALSE,0,wrong,
6109ab5...,Spanish,zanahoria,seaside,FALSE,0,wrong,
6109ab5...,Spanish,bol,bowl,FALSE,1,correct,
6109ab5...,Spanish,estrella,australia,FALSE,1,wrong,
6109ab5...,Spanish,biberon,drink,FALSE,1,wrong,
6109ab5...,Spanish,burro,bottle,FALSE,1,wrong,
6109ab5...,Spanish,camiseta,top,FALSE,1,wrong,
6109ab5...,Spanish,cesta,party,FALSE,1,wrong,
6109ab5...,Spanish,cielo,silent,FALSE,1,wrong,
6109ab5...,Spanish,frambuesa,trampoline,FALSE,1,wrong,
6109ab5...,Spanish,globo,globe,FALSE,1,wrong,
6109ab5...,Spanish,gusano,mussel,FALSE,1,wrong,
6109ab5...,Spanish,loro,long,FALSE,1,wrong,
6109ab5...,Spanish,manzana,trousers,FALSE,1,wrong,
6109ab5...,Spanish,martillo,market,FALSE,1,wrong,
6109ab5...,Spanish,pajaro,parrot,FALSE,1,wrong,
6109ab5...,Spanish,pez,pear,FALSE,1,wrong,
6109ab5...,Spanish,pierna,pier,FALSE,1,wrong,
6109ab5...,Spanish,plato,latte,FALSE,1,wrong,
6109ab5...,Spanish,pluma,bloom,FALSE,1,wrong,
6109ab5...,Spanish,toro,turtle,FALSE,1,wrong,
6109ab5...,Spanish,boca,book,FALSE,2,wrong,
6109ab5...,Spanish,tigre,tiger,FALSE,2,correct,
6109ab5...,Spanish,barco,bank,FALSE,2,wrong,
6109ab5...,Spanish,calcetin,cafeteria,FALSE,2,wrong,
6109ab5...,Spanish,lengua,language,FALSE,2,correct,revise
6109ab5...,Spanish,mesa,message,FALSE,2,wrong,
6109ab5...,Spanish,cerdo,green,FALSE,3,wrong,
6109ab5...,Spanish,chaqueta,jacket,FALSE,3,correct,
6109ab5...,Spanish,flor,flower,FALSE,4,correct,
6109ab5...,Spanish,patata,potato,FALSE,4,correct,
6109ab5...,Spanish,boton,button,FALSE,4,correct,
6109ab5...,Spanish,gato,cat,FALSE,4,correct,
6109ab5...,Spanish,gorro,fat,FALSE,4,wrong,
6109ab5...,Spanish,lapiz,blue,FALSE,4,wrong,
6109ab5...,Spanish,leon,lion,FALSE,4,correct,
6109ab5...,Spanish,libro,library,FALSE,4,wrong,
6109ab5...,Spanish,luna,moon,FALSE,4,correct,
6109ab5...,Spanish,muneca,doll,FALSE,4,correct,
6109ab5...,Spanish,pan,bread,FALSE,4,correct,
6109ab5...,Spanish,pinguino,penguin,FALSE,4,correct,
6109ab5...,Spanish,puerta,porch,FALSE,4,wrong,
6109ab5...,Spanish,camisa,shirt,FALSE,5,correct,
6109ab5...,Spanish,cubo,nose,FALSE,5,wrong,
6109ab5...,Spanish,guitarra,guitar,FALSE,6,correct,
6109ab5...,Spanish,tren,train,FALSE,6,correct,
6109ab5...,Spanish,tomate,tomato,FALSE,6,correct,
6109ab5...,Spanish,sandwich,sandwich,FALSE,7,correct,
6109ab5...,Spanish,mano,afternoon,TRUE,0,wrong,
6109ab5...,Spanish,ola,hello,TRUE,5,false_friend,
6109ab5...,Spanish,tambor,drum,TRUE,5,correct,
6109ab5...,Spanish,sol,sun,TRUE,6,correct,
6109ab5...,Spanish,chocolate,chocolate,TRUE,6,correct,
6109ab5...,Spanish,leche,milk,TRUE,6,correct,
6109ab5...,Spanish,pantalon,trousers,TRUE,6,correct,
6109ab5...,Spanish,perro,dog,TRUE,6,correct,
6109ab5...,Spanish,pollo,nose,TRUE,6,wrong,
6109ab5...,Spanish,corona,crown,TRUE,7,correct,
6109ab5...,Spanish,caballo,horse,TRUE,7,correct,
6109ab5...,Spanish,naranja,orange,TRUE,7,correct,
6129ba3...,Spanish,bici,beach,FALSE,0,wrong,
6129ba3...,Spanish,boca,book,FALSE,0,wrong,
6129ba3...,Spanish,esponja,end,FALSE,0,wrong,
6129ba3...,Spanish,tobogan,landing,FALSE,0,wrong,
6129ba3...,Spanish,avestruz,abstain,FALSE,0,wrong,
6129ba3...,Spanish,biberon,break,FALSE,0,wrong,
6129ba3...,Spanish,bocadillo,booking,FALSE,0,wrong,
6129ba3...,Spanish,boli,bully,FALSE,0,wrong,
6129ba3...,Spanish,botella,potato,FALSE,0,wrong,
6129ba3...,Spanish,brazo,brand,FALSE,0,wrong,
6129ba3...,Spanish,caballo,cart,FALSE,0,wrong,
6129ba3...,Spanish,calcetin,calcium,FALSE,0,wrong,
6129ba3...,Spanish,camiseta,mountain,FALSE,0,wrong,
6129ba3...,Spanish,cepillo,tepid,FALSE,0,wrong,
6129ba3...,Spanish,chaqueta,check,FALSE,0,wrong,
6129ba3...,Spanish,cielo,seen,FALSE,0,wrong,
6129ba3...,Spanish,dedo,desert,FALSE,0,wrong,
6129ba3...,Spanish,gafas,gas,FALSE,0,wrong,
6129ba3...,Spanish,galleta,gate,FALSE,0,wrong,
6129ba3...,Spanish,gallina,hyena,FALSE,0,wrong,
6129ba3...,Spanish,gorrion,gate,FALSE,0,wrong,
6129ba3...,Spanish,gusano,bush,FALSE,0,wrong,
6129ba3...,Spanish,hormiga,mirror,FALSE,0,wrong,
6129ba3...,Spanish,jirafa,here,FALSE,0,wrong,
6129ba3...,Spanish,ladrillo,land,FALSE,0,wrong,
6129ba3...,Spanish,loro,liar,FALSE,0,wrong,
6129ba3...,Spanish,mano,man,FALSE,0,wrong,
6129ba3...,Spanish,manzana,month,FALSE,0,wrong,
6129ba3...,Spanish,martillo,market,FALSE,0,wrong,
6129ba3...,Spanish,naranja,job,FALSE,0,wrong,
6129ba3...,Spanish,nariz,river,FALSE,0,wrong,
6129ba3...,Spanish,oveja,table,FALSE,0,wrong,
6129ba3...,Spanish,pajaro,argue,FALSE,0,wrong,
6129ba3...,Spanish,panal,bread,FALSE,0,wrong,
6129ba3...,Spanish,pelota,parrot,FALSE,0,wrong,
6129ba3...,Spanish,pez,pass,FALSE,0,wrong,
6129ba3...,Spanish,pie,great,FALSE,0,wrong,
6129ba3...,Spanish,pierna,pier,FALSE,0,wrong,
6129ba3...,Spanish,pollo,boy,FALSE,0,wrong,
6129ba3...,Spanish,puerta,part,FALSE,0,wrong,
6129ba3...,Spanish,tijeras,clothes,FALSE,0,wrong,
6129ba3...,Spanish,toro,error,FALSE,0,wrong,
6129ba3...,Spanish,ventana,bendy,FALSE,0,wrong,
6129ba3...,Spanish,zanahoria,sand,FALSE,0,wrong,
6129ba3...,Spanish,estrella,stray,FALSE,1,wrong,
6129ba3...,Spanish,moneda,money,FALSE,1,correct,revise
6129ba3...,Spanish,caracol,car,FALSE,1,wrong,
6129ba3...,Spanish,cerdo,server,FALSE,1,wrong,
6129ba3...,Spanish,frambuesa,framboyant,FALSE,1,wrong,
6129ba3...,Spanish,gorro,grand,FALSE,1,wrong,
6129ba3...,Spanish,grifo,grief,FALSE,1,false_friend,
6129ba3...,Spanish,leon,lion,FALSE,1,correct,
6129ba3...,Spanish,mariposa,marriage,FALSE,1,wrong,
6129ba3...,Spanish,ombligo,omlette,FALSE,1,wrong,
6129ba3...,Spanish,pato,part,FALSE,1,wrong,
6129ba3...,Spanish,platano,language,FALSE,1,wrong,
6129ba3...,Spanish,tenedor,tender,FALSE,1,wrong,
6129ba3...,Spanish,flor,law,FALSE,2,wrong,
6129ba3...,Spanish,moto,motorbike,FALSE,2,correct,
6129ba3...,Spanish,barco,bark,FALSE,2,false_friend,
6129ba3...,Spanish,boton,baton,FALSE,2,wrong,
6129ba3...,Spanish,buho,bull,FALSE,2,wrong,
6129ba3...,Spanish,caja,car,FALSE,2,wrong,
6129ba3...,Spanish,cebra,favourite,FALSE,2,wrong,
6129ba3...,Spanish,cubo,crow,FALSE,2,wrong,
6129ba3...,Spanish,leche,later,FALSE,2,wrong,
6129ba3...,Spanish,lengua,penguin,FALSE,2,wrong,
6129ba3...,Spanish,mesa,land,FALSE,2,wrong,
6129ba3...,Spanish,muneca,money,FALSE,2,wrong,
6129ba3...,Spanish,osito,person,FALSE,2,wrong,
6129ba3...,Spanish,pluma,water,FALSE,2,wrong,
6129ba3...,Spanish,tambor,amber,FALSE,2,wrong,
6129ba3...,Spanish,camisa,camel,FALSE,3,wrong,
6129ba3...,Spanish,patata,potato,FALSE,3,correct,
6129ba3...,Spanish,tigre,digger,FALSE,3,wrong,
6129ba3...,Spanish,tren,train,FALSE,3,correct,
6129ba3...,Spanish,cuchara,guitar,FALSE,3,wrong,
6129ba3...,Spanish,libro,library,FALSE,3,wrong,
6129ba3...,Spanish,plato,plate,FALSE,3,correct,
6129ba3...,Spanish,corona,sun,FALSE,4,wrong,
6129ba3...,Spanish,cesta,party,FALSE,4,wrong,
6129ba3...,Spanish,coche,coach,FALSE,4,wrong,
6129ba3...,Spanish,globo,globe,FALSE,4,wrong,
6129ba3...,Spanish,lapiz,jewel,FALSE,4,wrong,
6129ba3...,Spanish,mono,mono,FALSE,4,false_friend,
6129ba3...,Spanish,pan,bread,FALSE,4,correct,
6129ba3...,Spanish,pantalon,pants,FALSE,4,wrong,revise
6129ba3...,Spanish,pastel,pastel,FALSE,4,false_friend,
6129ba3...,Spanish,pinguino,penguin,FALSE,4,correct,
6129ba3...,Spanish,bol,ball,FALSE,5,false_friend,
6129ba3...,Spanish,arbol,owl,FALSE,5,wrong,
6129ba3...,Spanish,guitarra,guitar,FALSE,6,correct,
6129ba3...,Spanish,cereza,beer,FALSE,6,false_friend,
6129ba3...,Spanish,sandwich,sandwich,FALSE,7,correct,
6129ba3...,Spanish,burro,cow,TRUE,4,wrong,
6129ba3...,Spanish,sol,sun,TRUE,6,correct,
6129ba3...,Spanish,gato,cat,TRUE,6,correct,
6129ba3...,Spanish,luna,moon,TRUE,6,correct,
6129ba3...,Spanish,chocolate,chocolate,TRUE,7,correct,
6129ba3...,Spanish,ola,hello,TRUE,7,false_friend,
6129ba3...,Spanish,perro,dog,TRUE,7,correct,
6129ba3...,Spanish,tomate,tomato,TRUE,7,correct,
613d0d7...,Catalan,amanida,accident,FALSE,0,wrong,
613d0d7...,Catalan,arbre,arms,FALSE,0,wrong,
613d0d7...,Catalan,boca,book,FALSE,0,wrong,
613d0d7...,Catalan,camisa,camillian,FALSE,0,wrong,
613d0d7...,Catalan,cavall,camel,FALSE,0,wrong,
613d0d7...,Catalan,flor,floss,FALSE,0,wrong,
613d0d7...,Catalan,forquilla,fork,FALSE,0,correct,
613d0d7...,Catalan,fulla,food,FALSE,0,wrong,
613d0d7...,Catalan,gerd,green,FALSE,0,wrong,
613d0d7...,Catalan,gorra,good,FALSE,0,wrong,
613d0d7...,Catalan,lleo,long,FALSE,0,wrong,
613d0d7...,Catalan,mico,meat,FALSE,0,wrong,
613d0d7...,Catalan,ovella,well,FALSE,0,wrong,
613d0d7...,Catalan,pa,park,FALSE,0,wrong,
613d0d7...,Catalan,pernil,burning,FALSE,0,wrong,
613d0d7...,Catalan,peu,bell,FALSE,0,wrong,
613d0d7...,Catalan,ploma,clothes,FALSE,0,wrong,
613d0d7...,Catalan,poma,pond,FALSE,0,wrong,
613d0d7...,Catalan,porc,pork,FALSE,0,correct,revise
613d0d7...,Catalan,raspall,response,FALSE,0,wrong,
613d0d7...,Catalan,samarreta,amaretto,FALSE,0,wrong,
613d0d7...,Catalan,taronja,tangerine,FALSE,0,false_friend,revise
613d0d7...,Catalan,tisores,disco,FALSE,0,wrong,
613d0d7...,Catalan,ulleres,rain,FALSE,0,wrong,
613d0d7...,Catalan,vaixell,bush,FALSE,0,wrong,
613d0d7...,Catalan,abella,bed,FALSE,1,wrong,
613d0d7...,Catalan,berenar,banana,FALSE,1,wrong,
613d0d7...,Catalan,bibero,bible,FALSE,1,wrong,
613d0d7...,Catalan,bolet,bulb,FALSE,1,wrong,
613d0d7...,Catalan,cirera,sierra,FALSE,1,wrong,
613d0d7...,Catalan,dit,deed,FALSE,1,wrong,
613d0d7...,Catalan,entrepa,entrupenur,FALSE,1,wrong,
613d0d7...,Catalan,galleda,collector,FALSE,1,wrong,
613d0d7...,Catalan,lloro,yellow,FALSE,1,wrong,
613d0d7...,Catalan,lluna,moon,FALSE,1,correct,
613d0d7...,Catalan,ma,mum,FALSE,1,wrong,
613d0d7...,Catalan,moto,more,FALSE,1,wrong,
613d0d7...,Catalan,mussol,moose,FALSE,1,wrong,
613d0d7...,Catalan,nas,now,FALSE,1,wrong,
613d0d7...,Catalan,orella,orrelia,FALSE,1,wrong,
613d0d7...,Catalan,papallona,popodum,FALSE,1,wrong,
613d0d7...,Catalan,pingui,bingo,FALSE,1,wrong,
613d0d7...,Catalan,plat,black,FALSE,1,wrong,
613d0d7...,Catalan,pollastre,plastic,FALSE,1,wrong,
613d0d7...,Catalan,sol,sol,FALSE,1,false_friend,
613d0d7...,Catalan,aigua,eye,FALSE,2,wrong,
613d0d7...,Catalan,aixeta,bruchetta,FALSE,2,wrong,
613d0d7...,Catalan,bici,bistro,FALSE,2,wrong,
613d0d7...,Catalan,cotxe,coach,FALSE,2,wrong,
613d0d7...,Catalan,esponja,sponge,FALSE,2,correct,
613d0d7...,Catalan,estrella,australia,FALSE,2,wrong,
613d0d7...,Catalan,galeta,collector,FALSE,2,wrong,
613d0d7...,Catalan,gat,gaurd,FALSE,2,language,
613d0d7...,Catalan,globus,global,FALSE,2,wrong,
613d0d7...,Catalan,llibre,libra,FALSE,2,false_friend,
613d0d7...,Catalan,tobogan,double,FALSE,2,wrong,
613d0d7...,Catalan,tren,trend,FALSE,2,wrong,
613d0d7...,Catalan,ull,one,FALSE,2,wrong,
613d0d7...,Catalan,boto,bottle,FALSE,3,wrong,
613d0d7...,Catalan,bou,bow,FALSE,3,false_friend,
613d0d7...,Catalan,caixa,cash,FALSE,3,false_friend,
613d0d7...,Catalan,colom,collum,FALSE,3,wrong,
613d0d7...,Catalan,cuc,cook,FALSE,3,false_friend,
613d0d7...,Catalan,estruc,straw,FALSE,3,wrong,
613d0d7...,Catalan,got,god,FALSE,3,false_friend,
613d0d7...,Catalan,moneda,magnet,FALSE,3,wrong,
613d0d7...,Catalan,onada,umbrella,FALSE,3,wrong,
613d0d7...,Catalan,planta,plant,FALSE,3,correct,
613d0d7...,Catalan,porta,porter,FALSE,3,wrong,
613d0d7...,Catalan,ungla,single,FALSE,3,wrong,
613d0d7...,Catalan,bolquer,bouquet,FALSE,4,wrong,
613d0d7...,Catalan,cama,karma,FALSE,4,wrong,
613d0d7...,Catalan,corona,corona,FALSE,4,wrong,revise
613d0d7...,Catalan,formiga,food,FALSE,4,wrong,
613d0d7...,Catalan,girafa,girrafe,FALSE,4,typo,
613d0d7...,Catalan,mirall,mirror,FALSE,4,correct,
613d0d7...,Catalan,casa,cars,FALSE,5,wrong,
613d0d7...,Catalan,jaqueta,jacket,FALSE,5,correct,
613d0d7...,Catalan,ampolla,important,FALSE,6,wrong,
613d0d7...,Catalan,bol,ball,FALSE,6,false_friend,
613d0d7...,Catalan,guitarra,guitar,FALSE,6,correct,
613d0d7...,Catalan,zebra,zebra,FALSE,6,correct,
613d0d7...,Catalan,patata,potato,TRUE,2,correct,
613d0d7...,Catalan,tigre,tiger,TRUE,4,correct,
613d0d7...,Catalan,tomaquet,tomatoe,TRUE,7,typo,
613d0d7...,Catalan,xocolata,chocolate,TRUE,7,correct,
6143278...,Spanish,bici,before chrict,FALSE,0,wrong,
6143278...,Spanish,boca,book,FALSE,0,wrong,
6143278...,Spanish,camisa,calm,FALSE,0,wrong,
6143278...,Spanish,corona,corona beer,FALSE,0,wrong,revise
6143278...,Spanish,esponja,spark,FALSE,0,wrong,
6143278...,Spanish,flor,flow,FALSE,0,false_friend,
6143278...,Spanish,moneda,monitor,FALSE,0,wrong,
6143278...,Spanish,moto,death,FALSE,0,wrong,
6143278...,Spanish,sol,sing,FALSE,0,wrong,
6143278...,Spanish,tobogan,top,FALSE,0,wrong,
6143278...,Spanish,tren,friend,FALSE,0,wrong,
6143278...,Spanish,arbol,arrow,FALSE,0,wrong,
6143278...,Spanish,avestruz,truth,FALSE,0,wrong,
6143278...,Spanish,barco,bank,FALSE,0,wrong,
6143278...,Spanish,biberon,bible,FALSE,0,wrong,
6143278...,Spanish,bocadillo,book,FALSE,0,wrong,
6143278...,Spanish,botella,boy,FALSE,0,wrong,
6143278...,Spanish,buho,bore,FALSE,0,wrong,
6143278...,Spanish,burro,bored,FALSE,0,wrong,
6143278...,Spanish,caballo,horse,FALSE,0,correct,
6143278...,Spanish,caja,car,FALSE,0,wrong,
6143278...,Spanish,calcetin,cathedral,FALSE,0,wrong,
6143278...,Spanish,camiseta,carpet,FALSE,0,wrong,
6143278...,Spanish,caracol,goal,FALSE,0,wrong,
6143278...,Spanish,cebra,theatre,FALSE,0,wrong,
6143278...,Spanish,cepillo,theme park,FALSE,0,wrong,
6143278...,Spanish,cereza,eraser,FALSE,0,wrong,
6143278...,Spanish,cesta,fiesta,FALSE,0,wrong,
6143278...,Spanish,chocolate,colour,FALSE,0,wrong,
6143278...,Spanish,coche,crotch,FALSE,0,wrong,
6143278...,Spanish,cubo,cool,FALSE,0,wrong,
