"group","participant_id","word_1","response","correct","response_type","valid_status","valid_response","valid_participant"
"cat-ENG","11311","dit",NA,FALSE,"blank","Blocked L2",FALSE,FALSE
"cat-ENG","11399","dit","speech",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5c2fb14...","dit","deed",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-ENG","5c41d21...","dit","dead",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5c70380...","dit","died",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5c95344...","dit","cafe",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5cad1ee...","dit","deer",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5cb77fa...","dit","deep",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5d486df...","dit","dead",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5d5eb07...","dit","deed",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5d7b89d...","dit","date",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e0ce0b...","dit","yes",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e73ed2...","dit","deed",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e7b804...","dit","did",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e7d34b...","dit","deed",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e81119...","dit","dead",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e85f27...","dit","speak",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e90c56...","dit","see",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ea186c...","dit","day",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ea1ac8...","dit","deed",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ea21ef...","dit","yes",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ea300a...","dit","dead",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ea3ef6...","dit","diet",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5eaca13...","dit","debt",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5eaff50...","dit","deep",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5eb450d...","dit","greed",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ebac91...","dit","deed",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ebd2a0...","dit","deed",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ec54a7...","dit","deed",FALSE,"wrong","Insufficient trials",TRUE,FALSE
"cat-ENG","5ec56cd...","dit","dead",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ec8f15...","dit","chore",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5eca8f7...","dit","deep",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ece703...","dit","day",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ed0d7a...","dit","day",FALSE,"wrong","Insufficient trials",TRUE,FALSE
"cat-ENG","5ed40c8...","dit","dead",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ed4bba...","dit","deed",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","55334jf...","dit","dice",FALSE,"wrong","Invalid age",TRUE,FALSE
"cat-SPA","553772n...","dit","hice",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5583kln...","dit","decir",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","55ipnc9...","dit","día",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","55kvwei...","dit","dime",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","55lvve0...","dit","decir",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","55nf238...","dit","dia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","55nvweh...","dit","diez",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ae9730...","dit","vil",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ede144...","dit","diente",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ede149...","dit","dice",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ede156...","dit","di",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ede16d...","dit","digo",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ede176...","dit","decir",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ede18e...","dit","día",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ede198...","dit","dia",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ede1a1...","dit","di",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ede1e4...","dit","dia",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ede212...","dit","decir",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ede216...","dit","dicho",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ede220...","dit","di",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ede22a...","dit","dijo",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ede234...","dit","dicho",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ee3dc4...","dit","dedo",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","5ee3dcd...","dit","dedo",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","5ee3dd7...","dit","decir",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ee3ddc...","dit","dia",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ee3de8...","dit","dit",FALSE,"language","Valid",FALSE,TRUE
"cat-SPA","5ee3df1...","dit","dia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ee3df5...","dit","di",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ee3dfc...","dit","dia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ee3e04...","dit","claro",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ee3e0a...","dit","dicho",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","11311","entrepa","people",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-ENG","11399","entrepa","circus",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5c2fb14...","entrepa","na",FALSE,"other","Blocked L2",FALSE,FALSE
"cat-ENG","5c41d21...","entrepa","human",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5c70380...","entrepa","underwear",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5c95344...","entrepa","party",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5cad1ee...","entrepa","trap",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5cb77fa...","entrepa","ant",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5d486df...","entrepa","trap",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5d5eb07...","entrepa","trip",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5d7b89d...","entrepa","enter",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e0ce0b...","entrepa","animal",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e73ed2...","entrepa","path",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e7b804...","entrepa","bus",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e7d34b...","entrepa","to trap",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e81119...","entrepa",NA,FALSE,"blank","Valid",FALSE,TRUE
"cat-ENG","5e85f27...","entrepa","interpret",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e90c56...","entrepa","alphabet",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ea186c...","entrepa","hungry",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ea1ac8...","entrepa","enter",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ea21ef...","entrepa","to entrance",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ea300a...","entrepa","under",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ea3ef6...","entrepa","trip",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5eaca13...","entrepa","anthropogenic",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5eaff50...","entrepa","antelope",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5eb450d...","entrepa","underpath",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ebac91...","entrepa","entrepreneur",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ebd2a0...","entrepa","trip",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ec54a7...","entrepa","entrapal",FALSE,"language","Insufficient trials",FALSE,FALSE
"cat-ENG","5ec56cd...","entrepa","dad",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ec8f15...","entrepa","interpreter",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5eca8f7...","entrepa","grandfather",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ece703...","entrepa","entrenopeur",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ed0d7a...","entrepa",NA,FALSE,"blank","Insufficient trials",FALSE,FALSE
"cat-ENG","5ed40c8...","entrepa","grandfather",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ed4bba...","entrepa","aunty",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","55334jf...","entrepa","atrapar",FALSE,"wrong","Invalid age",TRUE,FALSE
"cat-SPA","553772n...","entrepa","atrapar",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5583kln...","entrepa","atrapar",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","55ipnc9...","entrepa","encontrar",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","55kvwei...","entrepa","atrapar",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","55lvve0...","entrepa","atrapar",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","55nf238...","entrepa",NA,FALSE,"blank","Valid",FALSE,TRUE
"cat-SPA","55nvweh...","entrepa","trapo",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ae9730...","entrepa","antropólogo",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ede144...","entrepa","entrar",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ede149...","entrepa","atrapar",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ede156...","entrepa","atrapar",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ede16d...","entrepa","anterio",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ede176...","entrepa","bocadillo",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","5ede18e...","entrepa","atarpar",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ede198...","entrepa","atrapada",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ede1a1...","entrepa","pantalon",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ede1e4...","entrepa","atrapar",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ede212...","entrepa","atrapar",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ede216...","entrepa","trabajar",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ede220...","entrepa","atrapada",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ede22a...","entrepa","atrapar",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ede234...","entrepa","tapar",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ee3dc4...","entrepa","atrapado",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ee3dcd...","entrepa","antrapá",FALSE,"language","Valid",FALSE,TRUE
"cat-SPA","5ee3dd7...","entrepa","atrapar",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ee3ddc...","entrepa","calatrava",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ee3de8...","entrepa","atrapada",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ee3df1...","entrepa","atrapado",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ee3df5...","entrepa","atrapar",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ee3dfc...","entrepa","atrapado",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ee3e04...","entrepa","antropologia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ee3e0a...","entrepa","trampa",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","11311","esponja",NA,FALSE,"blank","Blocked L2",FALSE,FALSE
"cat-ENG","11399","esponja","spoge",TRUE,"typo","Valid",TRUE,TRUE
"cat-ENG","5c2fb14...","esponja","sponge",TRUE,"correct","Blocked L2",TRUE,FALSE
"cat-ENG","5c41d21...","esponja","sponge",TRUE,"correct","Valid",TRUE,TRUE
"cat-ENG","5c70380...","esponja","sponge",TRUE,"correct","Valid",TRUE,TRUE
"cat-ENG","5c95344...","esponja","sponge",TRUE,"correct","Valid",TRUE,TRUE
"cat-ENG","5cad1ee...","esponja","sponge",TRUE,"correct","Valid",TRUE,TRUE
"cat-ENG","5cb77fa...","esponja","sponge",TRUE,"correct","Valid",TRUE,TRUE
"cat-ENG","5d486df...","esponja","sponge",TRUE,"correct","Valid",TRUE,TRUE
"cat-ENG","5d5eb07...","esponja","asparagus",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5d7b89d...","esponja","sponge",TRUE,"correct","Valid",TRUE,TRUE
"cat-ENG","5e0ce0b...","esponja","sponge",TRUE,"correct","Valid",TRUE,TRUE
"cat-ENG","5e73ed2...","esponja","respond",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e7b804...","esponja","sponge",TRUE,"correct","Valid",TRUE,TRUE
"cat-ENG","5e7d34b...","esponja","sponge",TRUE,"correct","Valid",TRUE,TRUE
"cat-ENG","5e81119...","esponja","a sponge",TRUE,"typo","Valid",TRUE,TRUE
"cat-ENG","5e85f27...","esponja","sponge",TRUE,"correct","Valid",TRUE,TRUE
"cat-ENG","5e90c56...","esponja","respond",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ea186c...","esponja","bath",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ea1ac8...","esponja","sponge",TRUE,"correct","Valid",TRUE,TRUE
"cat-ENG","5ea21ef...","esponja","sponge",TRUE,"correct","Valid",TRUE,TRUE
"cat-ENG","5ea300a...","esponja","sponge",TRUE,"correct","Valid",TRUE,TRUE
"cat-ENG","5ea3ef6...","esponja","spongue",TRUE,"typo","Valid",TRUE,TRUE
"cat-ENG","5eaca13...","esponja","sponge",TRUE,"correct","Valid",TRUE,TRUE
"cat-ENG","5eaff50...","esponja","sponge",TRUE,"correct","Valid",TRUE,TRUE
"cat-ENG","5eb450d...","esponja","sponge",TRUE,"correct","Valid",TRUE,TRUE
"cat-ENG","5ebac91...","esponja","sponge",TRUE,"correct","Valid",TRUE,TRUE
"cat-ENG","5ebd2a0...","esponja","sponge",TRUE,"correct","Valid",TRUE,TRUE
"cat-ENG","5ec54a7...","esponja","es sponge",TRUE,"typo","Insufficient trials",TRUE,FALSE
"cat-ENG","5ec56cd...","esponja","sponge",TRUE,"correct","Valid",TRUE,TRUE
"cat-ENG","5ec8f15...","esponja","sponge",TRUE,"correct","Valid",TRUE,TRUE
"cat-ENG","5eca8f7...","esponja","sponge",TRUE,"correct","Valid",TRUE,TRUE
"cat-ENG","5ece703...","esponja","respond",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ed0d7a...","esponja",NA,FALSE,"blank","Insufficient trials",FALSE,FALSE
"cat-ENG","5ed40c8...","esponja","spain",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ed4bba...","esponja","sponge",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","55334jf...","esponja","esponja",TRUE,"correct","Invalid age",TRUE,FALSE
"cat-SPA","553772n...","esponja","españa",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5583kln...","esponja","españa",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","55ipnc9...","esponja","respuesta",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","55kvwei...","esponja","españa",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","55lvve0...","esponja","españa",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","55nf238...","esponja","eponja",TRUE,"typo","Valid",TRUE,TRUE
"cat-SPA","55nvweh...","esponja","españa",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ae9730...","esponja","esponja",TRUE,"correct","Blocked L2",TRUE,FALSE
"cat-SPA","5ede144...","esponja","esponja",TRUE,"correct","Blocked L2",TRUE,FALSE
"cat-SPA","5ede149...","esponja","españa",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ede156...","esponja","españa",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ede16d...","esponja","esponja",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","5ede176...","esponja","españa",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ede18e...","esponja","sponsor",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ede198...","esponja","españa",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ede1a1...","esponja","mañana",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ede1e4...","esponja","españa",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ede212...","esponja","españa",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ede216...","esponja","esponja",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","5ede220...","esponja","españa",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ede22a...","esponja","españa",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ede234...","esponja","españa",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ee3dc4...","esponja","esponja",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","5ee3dcd...","esponja","esponja",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","5ee3dd7...","esponja","españa",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ee3ddc...","esponja","españa",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ee3de8...","esponja","españa",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ee3df1...","esponja","españa",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ee3df5...","esponja","españa",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-SPA","5ee3dfc...","esponja","esponja",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","5ee3e04...","esponja","españa",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","5ee3e0a...","esponja","esponja",TRUE,"correct","Valid",TRUE,TRUE
"cat-ENG","11311","estrella","star",TRUE,"correct","Blocked L2",TRUE,FALSE
"cat-ENG","11399","estrella","sausage",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5c2fb14...","estrella","australia",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-ENG","5c41d21...","estrella","australia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5c70380...","estrella","string",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5c95344...","estrella","austrailia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5cad1ee...","estrella","australia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5cb77fa...","estrella","australia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5d486df...","estrella","australia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5d5eb07...","estrella","australia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5d7b89d...","estrella","australia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e0ce0b...","estrella","hurry",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e73ed2...","estrella","austrailia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e7b804...","estrella","austrailia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e7d34b...","estrella","australia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e81119...","estrella","australia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e85f27...","estrella","australia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e90c56...","estrella","australia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ea186c...","estrella","australia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ea1ac8...","estrella","australia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ea21ef...","estrella","australia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ea300a...","estrella","australia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ea3ef6...","estrella","australia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5eaca13...","estrella","australia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5eaff50...","estrella","austraila",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5eb450d...","estrella","australia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ebac91...","estrella","australia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ebd2a0...","estrella","australia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ec54a7...","estrella","austrailia",FALSE,"wrong","Insufficient trials",TRUE,FALSE
"cat-ENG","5ec56cd...","estrella","australia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ec8f15...","estrella","australia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5eca8f7...","estrella","astrology",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ece703...","estrella","australia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ed0d7a...","estrella",NA,FALSE,"blank","Insufficient trials",FALSE,FALSE
"cat-ENG","5ed40c8...","estrella","australia",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ed4bba...","estrella","stranger",FALSE,"wrong","Valid",TRUE,TRUE
"cat-SPA","55334jf...","estrella","estrella",TRUE,"correct","Invalid age",TRUE,FALSE
"cat-SPA","553772n...","estrella","estrella",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","5583kln...","estrella","estrella",TRUE,"correct","Blocked L2",TRUE,FALSE
"cat-SPA","55ipnc9...","estrella","estrella",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","55kvwei...","estrella","estrella",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","55lvve0...","estrella","estrella",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","55nf238...","estrella","estrella",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","55nvweh...","estrella","estrella",TRUE,"correct","Blocked L2",TRUE,FALSE
"cat-SPA","5ae9730...","estrella","estrella",TRUE,"correct","Blocked L2",TRUE,FALSE
"cat-SPA","5ede144...","estrella","estrella",TRUE,"correct","Blocked L2",TRUE,FALSE
"cat-SPA","5ede149...","estrella","estrella",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","5ede156...","estrella","estrella",TRUE,"correct","Blocked L2",TRUE,FALSE
"cat-SPA","5ede16d...","estrella","estrella",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","5ede176...","estrella","estrella",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","5ede18e...","estrella","estrella",TRUE,"correct","Blocked L2",TRUE,FALSE
"cat-SPA","5ede198...","estrella","estrella",TRUE,"correct","Blocked L2",TRUE,FALSE
"cat-SPA","5ede1a1...","estrella","estrella",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","5ede1e4...","estrella","estrella",TRUE,"correct","Blocked L2",TRUE,FALSE
"cat-SPA","5ede212...","estrella","estrella",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","5ede216...","estrella","estrella",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","5ede220...","estrella","estrella",TRUE,"correct","Blocked L2",TRUE,FALSE
"cat-SPA","5ede22a...","estrella","estrella",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","5ede234...","estrella","estrella",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","5ee3dc4...","estrella","estrella",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","5ee3dcd...","estrella","estrella",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","5ee3dd7...","estrella","estrella",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","5ee3ddc...","estrella","estrella",TRUE,"correct","Blocked L2",TRUE,FALSE
"cat-SPA","5ee3de8...","estrella","estrella",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","5ee3df1...","estrella","estrella",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","5ee3df5...","estrella","estrella",TRUE,"correct","Blocked L2",TRUE,FALSE
"cat-SPA","5ee3dfc...","estrella","estrella",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","5ee3e04...","estrella","estrella",TRUE,"correct","Valid",TRUE,TRUE
"cat-SPA","5ee3e0a...","estrella","estrella",TRUE,"correct","Valid",TRUE,TRUE
"cat-ENG","11311","estruc","ostrich",TRUE,"correct","Blocked L2",TRUE,FALSE
"cat-ENG","11399","estruc","oven",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5c2fb14...","estruc","shower",FALSE,"wrong","Blocked L2",TRUE,FALSE
"cat-ENG","5c41d21...","estruc","strawberry",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5c70380...","estruc","shoes",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5c95344...","estruc","bad",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5cad1ee...","estruc","stars",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5cb77fa...","estruc","strawberry",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5d486df...","estruc","trust",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5d5eb07...","estruc","strudel",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5d7b89d...","estruc","strawberry",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e0ce0b...","estruc","police",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e73ed2...","estruc","stew",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e7b804...","estruc","straw",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e7d34b...","estruc","cake",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e81119...","estruc","straw",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e85f27...","estruc","astray",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5e90c56...","estruc","pastels",FALSE,"wrong","Valid",TRUE,TRUE
"cat-ENG","5ea186c...","estruc","trust",FALSE,"wrong","Valid",TRUE,TRUE
