"group","participant_id","word_1","response","correct","response_type","valid_status","valid_response","valid_participant"
"cat-SPA","5ede234...","estrella","estrella",true,"correct","Valid",true,true
"cat-SPA","5ee3dc4...","estrella","estrella",true,"correct","Valid",true,true
"cat-SPA","5ee3dcd...","estrella","estrella",true,"correct","Valid",true,true
"cat-SPA","5ee3dd7...","estrella","estrella",true,"correct","Valid",true,true
"cat-SPA","5ee3ddc...","estrella","estrella",true,"correct","Blocked L2",true,false
"cat-SPA","5ee3de8...","estrella","estrella",true,"correct","Valid",true,true
"cat-SPA","5ee3df1...","estrella","estrella",true,"correct","Valid",true,true
"cat-SPA","5ee3df5...","estrella","estrella",true,"correct","Blocked L2",true,false
"cat-SPA","5ee3dfc...","estrella","estrella",true,"correct","Valid",true,true
"cat-SPA","5ee3e04...","estrella","estrella",true,"correct","Valid",true,true
"cat-SPA","5ee3e0a...","estrella","estrella",true,"correct","Valid",true,true
"cat-ENG","11311","estruc","ostrich",true,"correct","Blocked L2",true,false
"cat-ENG","11399","estruc","oven",false,"wrong","Valid",true,true
"cat-ENG","5c2fb14...","estruc","shower",false,"wrong","Blocked L2",true,false
"cat-ENG","5c41d21...","estruc","strawberry",false,"wrong","Valid",true,true
"cat-ENG","5c70380...","estruc","shoes",false,"wrong","Valid",true,true
"cat-ENG","5c95344...","estruc","bad",false,"wrong","Valid",true,true
"cat-ENG","5cad1ee...","estruc","stars",false,"wrong","Valid",true,true
"cat-ENG","5cb77fa...","estruc","strawberry",false,"wrong","Valid",true,true
"cat-ENG","5d486df...","estruc","trust",false,"wrong","Valid",true,true
"cat-ENG","5d5eb07...","estruc","strudel",false,"wrong","Valid",true,true
"cat-ENG","5d7b89d...","estruc","strawberry",false,"wrong","Valid",true,true
"cat-ENG","5e0ce0b...","estruc","police",false,"wrong","Valid",true,true
"cat-ENG","5e73ed2...","estruc","stew",false,"wrong","Valid",true,true
"cat-ENG","5e7b804...","estruc","straw",false,"wrong","Valid",true,true
"cat-ENG","5e7d34b...","estruc","cake",false,"wrong","Valid",true,true
"cat-ENG","5e81119...","estruc","straw",false,"wrong","Valid",true,true
"cat-ENG","5e85f27...","estruc","astray",false,"wrong","Valid",true,true
"cat-ENG","5e90c56...","estruc","pastels",false,"wrong","Valid",true,true
"cat-ENG","5ea186c...","estruc","trust",false,"wrong","Valid",true,true
"cat-ENG","5ea1ac8...","estruc","stars",false,"wrong","Valid",true,true
"cat-ENG","5ea21ef...","estruc","straws",false,"wrong","Valid",true,true
"cat-ENG","5ea300a...","estruc","chair",false,"wrong","Valid",true,true
"cat-ENG","5ea3ef6...","estruc","stew",false,"wrong","Valid",true,true
"cat-ENG","5eaca13...","estruc","astronaught",false,"wrong","Valid",true,true
"cat-ENG","5eaff50...","estruc","asterix",false,"wrong","Valid",true,true
"cat-ENG","5eb450d...","estruc","street",false,"wrong","Valid",true,true
"cat-ENG","5ebac91...","estruc","astray",false,"wrong","Valid",true,true
"cat-ENG","5ebd2a0...","estruc","strange",false,"wrong","Valid",true,true
"cat-ENG","5ec54a7...","estruc","es stroos",false,"wrong","Insufficient trials",true,false
"cat-ENG","5ec56cd...","estruc","strawberry",false,"wrong","Valid",true,true
"cat-ENG","5ec8f15...","estruc","straw",false,"wrong","Valid",true,true
"cat-ENG","5eca8f7...","estruc","straws",false,"wrong","Valid",true,true
"cat-ENG","5ece703...","estruc","history",false,"wrong","Valid",true,true
"cat-ENG","5ed0d7a...","estruc","star",false,"wrong","Insufficient trials",true,false
"cat-ENG","5ed40c8...","estruc","stars",false,"wrong","Valid",true,true
"cat-ENG","5ed4bba...","estruc","street",false,"wrong","Valid",true,true
"cat-SPA","55334jf...","estruc","avestruz",true,"correct","Invalid age",true,false
"cat-SPA","553772n...","estruc","astros",false,"wrong","Valid",true,true
"cat-SPA","5583kln...","estruc","avestruz",true,"correct","Blocked L2",true,false
"cat-SPA","55ipnc9...","estruc","astros",false,"wrong","Valid",true,true
"cat-SPA","55kvwei...","estruc","avestruz",true,"correct","Valid",true,true
"cat-SPA","55lvve0...","estruc","estrellas",false,"wrong","Valid",true,true
"cat-SPA","55nf238...","estruc","autobus",false,"wrong","Valid",true,true
"cat-SPA","55nvweh...","estruc",,false,"blank","Blocked L2",false,false
"cat-SPA","5ae9730...","estruc","avestruz",true,"correct","Blocked L2",true,false
"cat-SPA","5ede144...","estruc","intruso",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede149...","estruc","avestruz",true,"correct","Valid",true,true
"cat-SPA","5ede156...","estruc","astro",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede16d...","estruc","astros",false,"wrong","Valid",true,true
"cat-SPA","5ede176...","estruc","avestruz",true,"correct","Valid",true,true
"cat-SPA","5ede18e...","estruc","estuche",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede198...","estruc","avestruz",true,"correct","Blocked L2",true,false
"cat-SPA","5ede1a1...","estruc","pastor",false,"wrong","Valid",true,true
"cat-SPA","5ede1e4...","estruc","estrella",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede212...","estruc","avestruz",true,"correct","Valid",true,true
"cat-SPA","5ede216...","estruc","avestruz",true,"correct","Valid",true,true
"cat-SPA","5ede220...","estruc","astros",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede22a...","estruc","avestruz",true,"correct","Valid",true,true
"cat-SPA","5ede234...","estruc","estrés",false,"wrong","Valid",true,true
"cat-SPA","5ee3dc4...","estruc","astros",false,"wrong","Valid",true,true
"cat-SPA","5ee3dcd...","estruc","astros",false,"wrong","Valid",true,true
"cat-SPA","5ee3dd7...","estruc","astros",false,"wrong","Valid",true,true
"cat-SPA","5ee3ddc...","estruc","avestruz",true,"correct","Blocked L2",true,false
"cat-SPA","5ee3de8...","estruc","avestruz",true,"correct","Valid",true,true
"cat-SPA","5ee3df1...","estruc","atras",false,"wrong","Valid",true,true
"cat-SPA","5ee3df5...","estruc","astros",false,"wrong","Blocked L2",true,false
"cat-SPA","5ee3dfc...","estruc","avestruz",true,"correct","Valid",true,true
"cat-SPA","5ee3e04...","estruc","avestruz",true,"correct","Valid",true,true
"cat-SPA","5ee3e0a...","estruc","avestruz",true,"correct","Valid",true,true
"cat-ENG","11311","flor","flower",true,"correct","Blocked L2",true,false
"cat-ENG","11399","flor","fly",false,"wrong","Valid",true,true
"cat-ENG","5c2fb14...","flor","flower",true,"correct","Blocked L2",true,false
"cat-ENG","5c41d21...","flor","floor",false,"false_friend","Valid",true,true
"cat-ENG","5c70380...","flor","flower",true,"correct","Valid",true,true
"cat-ENG","5c95344...","flor","floor",false,"false_friend","Valid",true,true
"cat-ENG","5cad1ee...","flor","flour",false,"wrong","Valid",true,true
"cat-ENG","5cb77fa...","flor","flow",false,"wrong","Valid",true,true
"cat-ENG","5d486df...","flor","flow",false,"wrong","Valid",true,true
"cat-ENG","5d5eb07...","flor","flower",true,"correct","Valid",true,true
"cat-ENG","5d7b89d...","flor","floor",false,"false_friend","Valid",true,true
"cat-ENG","5e0ce0b...","flor","rain",false,"wrong","Valid",true,true
"cat-ENG","5e73ed2...","flor","flow",false,"wrong","Valid",true,true
"cat-ENG","5e7b804...","flor","fly",false,"wrong","Valid",true,true
"cat-ENG","5e7d34b...","flor","flow",false,"wrong","Valid",true,true
"cat-ENG","5e81119...","flor","flower",true,"correct","Valid",true,true
"cat-ENG","5e85f27...","flor","floor",false,"false_friend","Valid",true,true
"cat-ENG","5e90c56...","flor","floor",false,"false_friend","Valid",true,true
"cat-ENG","5ea186c...","flor","flower",true,"correct","Valid",true,true
"cat-ENG","5ea1ac8...","flor","flower",true,"correct","Valid",true,true
"cat-ENG","5ea21ef...","flor","floor",false,"false_friend","Valid",true,true
"cat-ENG","5ea300a...","flor","floss",false,"wrong","Valid",true,true
"cat-ENG","5ea3ef6...","flor","floor",false,"false_friend","Valid",true,true
"cat-ENG","5eaca13...","flor","floor",false,"false_friend","Valid",true,true
"cat-ENG","5eaff50...","flor","flow",false,"wrong","Valid",true,true
"cat-ENG","5eb450d...","flor","flower",true,"correct","Valid",true,true
"cat-ENG","5ebac91...","flor","floor",false,"false_friend","Valid",true,true
"cat-ENG","5ebd2a0...","flor","flow",false,"false_friend","Valid",true,true
"cat-ENG","5ec54a7...","flor","floor",false,"false_friend","Insufficient trials",true,false
"cat-ENG","5ec56cd...","flor","flower",true,"correct","Valid",true,true
"cat-ENG","5ec8f15...","flor","floor",false,"false_friend","Valid",true,true
"cat-ENG","5eca8f7...","flor","flow",false,"false_friend","Valid",true,true
"cat-ENG","5ece703...","flor","floor",false,"false_friend","Valid",true,true
"cat-ENG","5ed0d7a...","flor","flower",true,"correct","Insufficient trials",true,false
"cat-ENG","5ed40c8...","flor","flow",false,"false_friend","Valid",true,true
"cat-ENG","5ed4bba...","flor","floor",false,"false_friend","Valid",true,true
"cat-SPA","55334jf...","flor","flor",true,"correct","Invalid age",true,false
"cat-SPA","553772n...","flor","flor",true,"correct","Valid",true,true
"cat-SPA","5583kln...","flor","flor",true,"correct","Blocked L2",true,false
"cat-SPA","55ipnc9...","flor","flor",true,"correct","Valid",true,true
"cat-SPA","55kvwei...","flor","flor",true,"correct","Valid",true,true
"cat-SPA","55lvve0...","flor","flor",true,"correct","Valid",true,true
"cat-SPA","55nf238...","flor","flor",true,"correct","Valid",true,true
"cat-SPA","55nvweh...","flor","flor",true,"correct","Blocked L2",true,false
"cat-SPA","5ae9730...","flor","flor",true,"correct","Blocked L2",true,false
"cat-SPA","5ede144...","flor","flor",true,"correct","Blocked L2",true,false
"cat-SPA","5ede149...","flor","flore",true,"typo","Valid",true,true
"cat-SPA","5ede156...","flor","flor",true,"correct","Blocked L2",true,false
"cat-SPA","5ede16d...","flor","flor",true,"correct","Valid",true,true
"cat-SPA","5ede176...","flor","flor",true,"correct","Valid",true,true
"cat-SPA","5ede18e...","flor","flor",true,"correct","Blocked L2",true,false
"cat-SPA","5ede198...","flor","flor",true,"correct","Blocked L2",true,false
"cat-SPA","5ede1a1...","flor","flor",true,"correct","Valid",true,true
"cat-SPA","5ede1e4...","flor","flor",true,"correct","Blocked L2",true,false
"cat-SPA","5ede212...","flor","flor",true,"correct","Valid",true,true
"cat-SPA","5ede216...","flor","flor",true,"correct","Valid",true,true
"cat-SPA","5ede220...","flor","flor",true,"correct","Blocked L2",true,false
"cat-SPA","5ede22a...","flor","flor",true,"correct","Valid",true,true
"cat-SPA","5ede234...","flor","flor",true,"correct","Valid",true,true
"cat-SPA","5ee3dc4...","flor","flor",true,"correct","Valid",true,true
"cat-SPA","5ee3dcd...","flor","flor",true,"correct","Valid",true,true
"cat-SPA","5ee3dd7...","flor","flor",true,"correct","Valid",true,true
"cat-SPA","5ee3ddc...","flor","flor",true,"correct","Blocked L2",true,false
"cat-SPA","5ee3de8...","flor","flor",true,"correct","Valid",true,true
"cat-SPA","5ee3df1...","flor","flor",true,"correct","Valid",true,true
"cat-SPA","5ee3df5...","flor","flor",true,"correct","Blocked L2",true,false
"cat-SPA","5ee3dfc...","flor","flor",true,"correct","Valid",true,true
"cat-SPA","5ee3e04...","flor","flor",true,"correct","Valid",true,true
"cat-SPA","5ee3e0a...","flor","flor",true,"correct","Valid",true,true
"cat-ENG","11311","formiga","ant",true,"correct","Blocked L2",true,false
"cat-ENG","11399","formiga","cheese",false,"wrong","Valid",true,true
"cat-ENG","5c2fb14...","formiga","for me",false,"wrong","Blocked L2",true,false
"cat-ENG","5c41d21...","formiga","omega",false,"wrong","Valid",true,true
"cat-ENG","5c70380...","formiga","f",false,"incomplete","Valid",false,true
"cat-ENG","5c95344...","formiga","for me",false,"wrong","Valid",true,true
"cat-ENG","5cad1ee...","formiga","ball",false,"wrong","Valid",true,true
"cat-ENG","5cb77fa...","formiga","formation",false,"wrong","Valid",true,true
"cat-ENG","5d486df...","formiga","friendship",false,"wrong","Valid",true,true
"cat-ENG","5d5eb07...","formiga","gorilla",false,"wrong","Valid",true,true
"cat-ENG","5d7b89d...","formiga","cheese",false,"wrong","Valid",true,true
"cat-ENG","5e0ce0b...","formiga","food",false,"wrong","Valid",true,true
"cat-ENG","5e73ed2...","formiga","fruit",false,"wrong","Valid",true,true
"cat-ENG","5e7b804...","formiga","dance",false,"wrong","Valid",true,true
"cat-ENG","5e7d34b...","formiga","mineral",false,"wrong","Valid",true,true
"cat-ENG","5e81119...","formiga","smoke",false,"wrong","Valid",true,true
"cat-ENG","5e85f27...","formiga","formula",false,"wrong","Valid",true,true
"cat-ENG","5e90c56...","formiga","quickly",false,"wrong","Valid",true,true
"cat-ENG","5ea186c...","formiga","permission",false,"wrong","Valid",true,true
"cat-ENG","5ea1ac8...","formiga","formula",false,"wrong","Valid",true,true
"cat-ENG","5ea21ef...","formiga","friends",false,"wrong","Valid",true,true
"cat-ENG","5ea300a...","formiga","friend",false,"wrong","Valid",true,true
"cat-ENG","5ea3ef6...","formiga","friends",false,"wrong","Valid",true,true
"cat-ENG","5eaca13...","formiga","yoghurt",false,"wrong","Valid",true,true
"cat-ENG","5eaff50...","formiga","ferment",false,"wrong","Valid",true,true
"cat-ENG","5eb450d...","formiga","fruit",false,"wrong","Valid",true,true
"cat-ENG","5ebac91...","formiga","furnace",false,"wrong","Valid",true,true
"cat-ENG","5ebd2a0...","formiga","formiga",false,"language","Valid",false,true
"cat-ENG","5ec54a7...","formiga","formiga",false,"language","Insufficient trials",false,false
"cat-ENG","5ec56cd...","formiga","yogurt",false,"wrong","Valid",true,true
"cat-ENG","5ec8f15...","formiga","friends",false,"wrong","Valid",true,true
"cat-ENG","5eca8f7...","formiga","form",false,"wrong","Valid",true,true
"cat-ENG","5ece703...","formiga","yoghurt",false,"wrong","Valid",true,true
"cat-ENG","5ed0d7a...","formiga","cheese",false,"wrong","Insufficient trials",true,false
"cat-ENG","5ed40c8...","formiga","brother",false,"wrong","Valid",true,true
"cat-ENG","5ed4bba...","formiga","family",false,"wrong","Valid",true,true
"cat-SPA","55334jf...","formiga","hormiga",true,"correct","Invalid age",true,false
"cat-SPA","553772n...","formiga","hormiga",true,"correct","Valid",true,true
"cat-SPA","5583kln...","formiga","hormiga",true,"correct","Blocked L2",true,false
"cat-SPA","55ipnc9...","formiga","hormiga",true,"correct","Valid",true,true
"cat-SPA","55kvwei...","formiga","hormiga",true,"correct","Valid",true,true
"cat-SPA","55lvve0...","formiga","hormiga",true,"correct","Valid",true,true
"cat-SPA","55nf238...","formiga","hormiga",true,"correct","Valid",true,true
"cat-SPA","55nvweh...","formiga","hormiga",true,"correct","Blocked L2",true,false
"cat-SPA","5ae9730...","formiga","hormiga",true,"correct","Blocked L2",true,false
"cat-SPA","5ede144...","formiga","hormiga",true,"correct","Blocked L2",true,false
"cat-SPA","5ede149...","formiga","hormiga",true,"correct","Valid",true,true
"cat-SPA","5ede156...","formiga","hormiga",true,"correct","Blocked L2",true,false
"cat-SPA","5ede16d...","formiga","hormiga",true,"correct","Valid",true,true
"cat-SPA","5ede176...","formiga","hormiga",true,"correct","Valid",true,true
"cat-SPA","5ede18e...","formiga","hormiga",true,"correct","Blocked L2",true,false
"cat-SPA","5ede198...","formiga","hormiga",true,"correct","Blocked L2",true,false
"cat-SPA","5ede1a1...","formiga","hormiga",true,"correct","Valid",true,true
"cat-SPA","5ede1e4...","formiga","hormiga",true,"correct","Blocked L2",true,false
"cat-SPA","5ede212...","formiga","hormiga",true,"correct","Valid",true,true
"cat-SPA","5ede216...","formiga","hormiga",true,"correct","Valid",true,true
"cat-SPA","5ede220...","formiga","hormiga",true,"correct","Blocked L2",true,false
"cat-SPA","5ede22a...","formiga","hormiga",true,"correct","Valid",true,true
"cat-SPA","5ede234...","formiga","hormiga",true,"correct","Valid",true,true
"cat-SPA","5ee3dc4...","formiga","hormiga",true,"correct","Valid",true,true
"cat-SPA","5ee3dcd...","formiga","hormiga",true,"correct","Valid",true,true
"cat-SPA","5ee3dd7...","formiga","hormiga",true,"correct","Valid",true,true
"cat-SPA","5ee3ddc...","formiga","hormiga",true,"correct","Blocked L2",true,false
"cat-SPA","5ee3de8...","formiga","hormiga",true,"correct","Valid",true,true
"cat-SPA","5ee3df1...","formiga","hormiga",true,"correct","Valid",true,true
"cat-SPA","5ee3df5...","formiga","hormiga",true,"correct","Blocked L2",true,false
"cat-SPA","5ee3dfc...","formiga","hormiga",true,"correct","Valid",true,true
"cat-SPA","5ee3e04...","formiga","hormiga",true,"correct","Valid",true,true
"cat-SPA","5ee3e0a...","formiga","hormiga",true,"correct","Valid",true,true
"cat-ENG","11311","forquilla","fork",true,"correct","Blocked L2",true,false
"cat-ENG","11399","forquilla","pasta",false,"wrong","Valid",true,true
"cat-ENG","5c2fb14...","forquilla","pasta",false,"wrong","Blocked L2",true,false
"cat-ENG","5c41d21...","forquilla","cat",false,"wrong","Valid",true,true
"cat-ENG","5c70380...","forquilla","forgot",false,"wrong","Valid",true,true
"cat-ENG","5c95344...","forquilla","forgive",false,"wrong","Valid",true,true
"cat-ENG","5cad1ee...","forquilla","fork",true,"correct","Valid",true,true
"cat-ENG","5cb77fa...","forquilla","fork",true,"correct","Valid",true,true
"cat-ENG","5d486df...","forquilla","fork",true,"correct","Valid",true,true
"cat-ENG","5d5eb07...","forquilla","fungi",false,"wrong","Valid",true,true
"cat-ENG","5d7b89d...","forquilla","tequila",false,"wrong","Valid",true,true
"cat-ENG","5e0ce0b...","forquilla","eat",false,"wrong","Valid",true,true
"cat-ENG","5e73ed2...","forquilla","photograph",false,"wrong","Valid",true,true
"cat-ENG","5e7b804...","forquilla","poo",false,"wrong","Valid",true,true
"cat-ENG","5e7d34b...","forquilla","float",false,"wrong","Valid",true,true
"cat-ENG","5e81119...","forquilla","fork",true,"correct","Valid",true,true
"cat-ENG","5e85f27...","forquilla","fork",true,"correct","Valid",true,true
"cat-ENG","5e90c56...","forquilla","photo",false,"wrong","Valid",true,true
"cat-ENG","5ea186c...","forquilla","forgive",false,"wrong","Valid",true,true
"cat-ENG","5ea1ac8...","forquilla","fork",true,"correct","Valid",true,true
"cat-ENG","5ea21ef...","forquilla","roek",false,"wrong","Valid",true,true
"cat-ENG","5ea300a...","forquilla","forget",false,"wrong","Valid",true,true
"cat-ENG","5ea3ef6...","forquilla","porcupine",false,"wrong","Valid",true,true
"cat-ENG","5eaca13...","forquilla","ferret",false,"wrong","Valid",true,true
"cat-ENG","5eaff50...","forquilla","fork",true,"correct","Valid",true,true
"cat-ENG","5eb450d...","forquilla","fork",true,"correct","Valid",true,true
"cat-ENG","5ebac91...","forquilla","kinder",false,"wrong","Valid",true,true
"cat-ENG","5ebd2a0...","forquilla","figure",false,"wrong","Valid",true,true
"cat-ENG","5ec54a7...","forquilla","fuquilla",false,"language","Insufficient trials",false,false
"cat-ENG","5ec56cd...","forquilla","maybe",false,"wrong","Valid",true,true
"cat-ENG","5ec8f15...","forquilla","female",false,"wrong","Valid",true,true
"cat-ENG","5eca8f7...","forquilla","pork",false,"wrong","Valid",true,true
"cat-ENG","5ece703...","forquilla","forget",false,"wrong","Valid",true,true
"cat-ENG","5ed0d7a...","forquilla",,false,"blank","Insufficient trials",false,false
"cat-ENG","5ed40c8...","forquilla","aunt",false,"wrong","Valid",true,true
"cat-ENG","5ed4bba...","forquilla","football",false,"wrong","Valid",true,true
"cat-SPA","55334jf...","forquilla","horquilla",false,"false_friend","Invalid age",true,false
"cat-SPA","553772n...","forquilla","horquilla",false,"false_friend","Valid",true,true
"cat-SPA","5583kln...","forquilla","horquilla",false,"false_friend","Blocked L2",true,false
"cat-SPA","55ipnc9...","forquilla","horquilla",false,"false_friend","Valid",true,true
"cat-SPA","55kvwei...","forquilla","horquilla",false,"false_friend","Valid",true,true
"cat-SPA","55lvve0...","forquilla","horquilla",false,"false_friend","Valid",true,true
"cat-SPA","55nf238...","forquilla","horquilla",false,"false_friend","Valid",true,true
"cat-SPA","55nvweh...","forquilla","horquilla",false,"false_friend","Blocked L2",true,false
"cat-SPA","5ae9730...","forquilla","horquilla",false,"false_friend","Blocked L2",true,false
"cat-SPA","5ede144...","forquilla","horquilla",false,"false_friend","Blocked L2",true,false
"cat-SPA","5ede149...","forquilla","horquilla",false,"false_friend","Valid",true,true
"cat-SPA","5ede156...","forquilla","horquilla",false,"false_friend","Blocked L2",true,false
"cat-SPA","5ede16d...","forquilla","horquilla",false,"false_friend","Valid",true,true
"cat-SPA","5ede176...","forquilla","furgoneta",false,"wrong","Valid",true,true
"cat-SPA","5ede18e...","forquilla","furquilla",false,"false_friend","Blocked L2",true,false
"cat-SPA","5ede198...","forquilla","tenedor",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede1a1...","forquilla","tortilla",false,"wrong","Valid",true,true
"cat-SPA","5ede1e4...","forquilla","hormiga",true,"correct","Blocked L2",true,false
"cat-SPA","5ede212...","forquilla","horquilla",false,"false_friend","Valid",true,true
"cat-SPA","5ede216...","forquilla","horquilla",false,"false_friend","Valid",true,true
"cat-SPA","5ede220...","forquilla","cucharilla",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede22a...","forquilla","horquilla",false,"false_friend","Valid",true,true
"cat-SPA","5ede234...","forquilla","horquilla",false,"false_friend","Valid",true,true
"cat-SPA","5ee3dc4...","forquilla","horquilla",false,"false_friend","Valid",true,true
"cat-SPA","5ee3dcd...","forquilla","orquilla",false,"false_friend","Valid",true,true
"cat-SPA","5ee3dd7...","forquilla","horquilla",false,"false_friend","Valid",true,true
"cat-SPA","5ee3ddc...","forquilla","horquilla",false,"false_friend","Blocked L2",true,false
"cat-SPA","5ee3de8...","forquilla","horquilla",false,"false_friend","Valid",true,true
"cat-SPA","5ee3df1...","forquilla","horquila",false,"false_friend","Valid",true,true
"cat-SPA","5ee3df5...","forquilla","horquilla",false,"false_friend","Blocked L2",true,false
"cat-SPA","5ee3dfc...","forquilla","orquilla",false,"false_friend","Valid",true,true
"cat-SPA","5ee3e04...","forquilla","horquilla",false,"false_friend","Valid",true,true
"cat-SPA","5ee3e0a...","forquilla","horquilla",false,"false_friend","Valid",true,true
"cat-ENG","11311","fulla","leaf",true,"correct","Blocked L2",true,false
"cat-ENG","11399","fulla","money",false,"wrong","Valid",true,true
"cat-ENG","5c2fb14...","fulla","fuel",false,"wrong","Blocked L2",true,false
"cat-ENG","5c41d21...","fulla","football",false,"wrong","Valid",true,true
"cat-ENG","5c70380...","fulla","food",false,"wrong","Valid",true,true
"cat-ENG","5c95344...","fulla","foolish",false,"wrong","Valid",true,true
"cat-ENG","5cad1ee...","fulla","fool",false,"wrong","Valid",true,true
"cat-ENG","5cb77fa...","fulla","pull",false,"wrong","Valid",true,true
"cat-ENG","5d486df...","fulla","fool",false,"wrong","Valid",true,true
"cat-ENG","5d5eb07...","fulla","father",false,"wrong","Valid",true,true
"cat-ENG","5d7b89d...","fulla","fool",false,"wrong","Valid",true,true
"cat-ENG","5e0ce0b...","fulla","full",false,"wrong","Valid",true,true
"cat-ENG","5e73ed2...","fulla","full",false,"wrong","Valid",true,true
"cat-ENG","5e7b804...","fulla","fool",false,"wrong","Valid",true,true
"cat-ENG","5e7d34b...","fulla","full",false,"wrong","Valid",true,true
"cat-ENG","5e81119...","fulla",,false,"blank","Valid",false,true
"cat-ENG","5e85f27...","fulla","fall",false,"wrong","Valid",true,true
"cat-ENG","5e90c56...","fulla","phone",false,"wrong","Valid",true,true
"cat-ENG","5ea186c...","fulla","fruit",false,"wrong","Valid",true,true
"cat-ENG","5ea1ac8...","fulla","food",false,"wrong","Valid",true,true
"cat-ENG","5ea21ef...","fulla","fool",false,"wrong","Valid",true,true
"cat-ENG","5ea300a...","fulla","funny",false,"wrong","Valid",true,true
"cat-ENG","5ea3ef6...","fulla","fruit",false,"wrong","Valid",true,true
"cat-ENG","5eaca13...","fulla","food",false,"wrong","Valid",true,true
"cat-ENG","5eaff50...","fulla","ful",false,"wrong","Valid",true,true
"cat-ENG","5eb450d...","fulla","food",false,"wrong","Valid",true,true
"cat-ENG","5ebac91...","fulla","fool",false,"wrong","Valid",true,true
"cat-ENG","5ebd2a0...","fulla","fool",false,"wrong","Valid",true,true
"cat-ENG","5ec54a7...","fulla","fool",false,"wrong","Insufficient trials",true,false
"cat-ENG","5ec56cd...","fulla","funeral",false,"wrong","Valid",true,true
"cat-ENG","5ec8f15...","fulla","shop",false,"wrong","Valid",true,true
"cat-ENG","5eca8f7...","fulla","food",false,"wrong","Valid",true,true
"cat-ENG","5ece703...","fulla","foil",false,"wrong","Valid",true,true
"cat-ENG","5ed0d7a...","fulla","sister",false,"wrong","Insufficient trials",true,false
"cat-ENG","5ed40c8...","fulla","family",false,"wrong","Valid",true,true
"cat-ENG","5ed4bba...","fulla","food",false,"wrong","Valid",true,true
"cat-SPA","55334jf...","fulla","brilla",false,"wrong","Invalid age",true,false
"cat-SPA","553772n...","fulla","furia",false,"wrong","Valid",true,true
"cat-SPA","5583kln...","fulla","seta",false,"wrong","Blocked L2",true,false
"cat-SPA","55ipnc9...","fulla","furia",false,"wrong","Valid",true,true
"cat-SPA","55kvwei...","fulla","folio",true,"correct","Valid",true,true
"cat-SPA","55lvve0...","fulla","fuga",false,"wrong","Valid",true,true
"cat-SPA","55nf238...","fulla","hoja",true,"correct","Valid",true,true
"cat-SPA","55nvweh...","fulla","viento",false,"wrong","Blocked L2",true,false
"cat-SPA","5ae9730...","fulla","folio",true,"correct","Blocked L2",true,false
"cat-SPA","5ede144...","fulla","furia",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede149...","fulla","furia",false,"wrong","Valid",true,true
"cat-SPA","5ede156...","fulla","bulla",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede16d...","fulla","hucha",false,"wrong","Valid",true,true
"cat-SPA","5ede176...","fulla","furia",false,"wrong","Valid",true,true
"cat-SPA","5ede18e...","fulla","hoja",true,"correct","Blocked L2",true,false
"cat-SPA","5ede198...","fulla","puzzle",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede1a1...","fulla","fund",false,"wrong","Valid",true,true
"cat-SPA","5ede1e4...","fulla","furia",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede212...","fulla","furia",false,"wrong","Valid",true,true
"cat-SPA","5ede216...","fulla","hoja",true,"correct","Valid",true,true
"cat-SPA","5ede220...","fulla","folio",true,"correct","Blocked L2",true,false
"cat-SPA","5ede22a...","fulla","fueo",false,"language","Valid",false,true
"cat-SPA","5ede234...","fulla","furia",false,"wrong","Valid",true,true
"cat-SPA","5ee3dc4...","fulla","fuelle",false,"wrong","Valid",true,true
"cat-SPA","5ee3dcd...","fulla","fulja",false,"language","Valid",false,true
"cat-SPA","5ee3dd7...","fulla","ventana",false,"wrong","Valid",true,true
"cat-SPA","5ee3ddc...","fulla","julia",false,"wrong","Blocked L2",true,false
"cat-SPA","5ee3de8...","fulla","folio",true,"correct","Valid",true,true
"cat-SPA","5ee3df1...","fulla","hoja",true,"correct","Valid",true,true
"cat-SPA","5ee3df5...","fulla","furia",false,"wrong","Blocked L2",true,false
"cat-SPA","5ee3dfc...","fulla","bolsa",false,"wrong","Valid",true,true
"cat-SPA","5ee3e04...","fulla","fruta",false,"wrong","Valid",true,true
"cat-SPA","5ee3e0a...","fulla","lluvia",false,"wrong","Valid",true,true
"cat-ENG","11311","galeta","cock",false,"wrong","Blocked L2",true,false
"cat-ENG","11399","galeta","letter",false,"wrong","Valid",true,true
"cat-ENG","5c2fb14...","galeta","beer",false,"wrong","Blocked L2",true,false
"cat-ENG","5c41d21...","galeta","collect",false,"wrong","Valid",true,true
"cat-ENG","5c70380...","galeta","collect",false,"wrong","Valid",true,true
"cat-ENG","5c95344...","galeta","coat",false,"wrong","Valid",true,true
"cat-ENG","5cad1ee...","galeta","bread",false,"wrong","Valid",true,true
"cat-ENG","5cb77fa...","galeta","collect",false,"wrong","Valid",true,true
