"participant_id","group","word_1","response","knowledge","confidence","correct","response_type","valid_participant","valid_response"
"5f493fe...","cat-ENG","galleda","gather",false,1,false,"wrong",true,true
"5f493fe...","cat-ENG","globus","bubbles",false,1,false,"wrong",true,true
"5f493fe...","cat-ENG","gorra","gore",false,1,false,"wrong",true,true
"5f493fe...","cat-ENG","got","god",false,1,false,"false_friend",true,true
"5f493fe...","cat-ENG","jaqueta","jacket",false,1,true,"correct",true,true
"5f493fe...","cat-ENG","lleo","loud",false,1,false,"wrong",true,true
"5f493fe...","cat-ENG","lloro","yellow",false,1,false,"wrong",true,true
"5f493fe...","cat-ENG","mico","little",false,1,false,"wrong",true,true
"5f493fe...","cat-ENG","mirall","morale",false,1,false,"wrong",true,true
"5f493fe...","cat-ENG","ovella","weather",false,1,false,"wrong",true,true
"5f493fe...","cat-ENG","papallona","paper",false,1,false,"wrong",true,true
"5f493fe...","cat-ENG","peu","fail",false,1,false,"wrong",true,true
"5f493fe...","cat-ENG","plat","lie",false,1,false,"wrong",true,true
"5f493fe...","cat-ENG","pollastre","plaster",false,1,false,"wrong",true,true
"5f493fe...","cat-ENG","tisores","fedoras",false,1,false,"wrong",true,true
"5f493fe...","cat-ENG","tobogan","boomerang",false,1,false,"wrong",true,true
"5f493fe...","cat-ENG","tren","train",false,1,true,"correct",true,true
"5f493fe...","cat-ENG","ull","pool",false,1,false,"wrong",true,true
"5f493fe...","cat-ENG","ulleres","wellies",false,1,false,"wrong",true,true
"5f493fe...","cat-ENG","ungla","prune",false,1,false,"wrong",true,true
"5f493fe...","cat-ENG","aigua","water",false,2,true,"correct",true,true
"5f493fe...","cat-ENG","aixeta","machete",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","amanida","family",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","arbre","snske",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","bolet","play",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","bolquer","bouquet",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","boto","boots",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","caixa","cash",false,2,false,"false_friend",true,true
"5f493fe...","cat-ENG","camisa","camera",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","casa","castle",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","corona","bone",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","cuc","coke",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","esponja","sponge",false,2,true,"correct",true,true
"5f493fe...","cat-ENG","estrella","australia",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","gerd","gel",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","guitarra","guitar",false,2,true,"correct",true,true
"5f493fe...","cat-ENG","ma","mum",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","moneda","roommate",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","mussol","goose",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","nas","stars",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","onada","banana",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","orella","oil",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","pa","palm",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","patata","potato",false,2,true,"correct",true,true
"5f493fe...","cat-ENG","pernil","plan",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","pingui","bingo",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","ploma","diploma",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","poma","apple",false,2,true,"correct",true,true
"5f493fe...","cat-ENG","porc","pork",false,2,true,"correct",true,true
"5f493fe...","cat-ENG","porta","park",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","samarreta","summer",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","sol","shore",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","taronja","piranha",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","tigre","tiger",false,2,true,"correct",true,true
"5f493fe...","cat-ENG","tomaquet","tomato",false,2,true,"correct",true,true
"5f493fe...","cat-ENG","vaixell","machine",false,2,false,"wrong",true,true
"5f493fe...","cat-ENG","bici","busy",false,3,false,"wrong",true,true
"5f493fe...","cat-ENG","bol","ball",false,3,false,"false_friend",true,true
"5f493fe...","cat-ENG","cama","comma",false,3,false,"wrong",true,true
"5f493fe...","cat-ENG","formiga","familiar",false,3,false,"wrong",true,true
"5f493fe...","cat-ENG","gat","guard",false,3,false,"wrong",true,true
"5f493fe...","cat-ENG","llibre","zebra",false,3,false,"wrong",true,true
"5f493fe...","cat-ENG","moto","motto",false,3,false,"wrong",true,true
"5f493fe...","cat-ENG","raspall","respect",false,3,false,"wrong",true,true
"5f493fe...","cat-ENG","girafa","giraffe",false,4,true,"correct",true,true
"5f493fe...","cat-ENG","lluna","moon",false,4,true,"correct",true,true
"5f493fe...","cat-ENG","xocolata","chocolate",false,4,true,"correct",true,true
"5f493fe...","cat-ENG","zebra","zebra",false,4,true,"correct",true,true
"5f493fe...","cat-ENG","planta","white",true,4,false,"wrong",true,true
"5f5fd5d...","cat-ENG","bibero","pepperoni",false,0,false,"wrong",true,true
"5f5fd5d...","cat-ENG","corona","corona",false,0,false,"wrong",true,true
"5f5fd5d...","cat-ENG","dit","deed",false,0,false,"wrong",true,true
"5f5fd5d...","cat-ENG","estruc","asleep",false,0,false,"wrong",true,true
"5f5fd5d...","cat-ENG","galleda","galaxy",false,0,false,"wrong",true,true
"5f5fd5d...","cat-ENG","lleo","hole",false,0,false,"wrong",true,true
"5f5fd5d...","cat-ENG","moto","moat",false,0,false,"wrong",true,true
"5f5fd5d...","cat-ENG","mussol","moose",false,0,false,"wrong",true,true
"5f5fd5d...","cat-ENG","orella","hurricane",false,0,false,"wrong",true,true
"5f5fd5d...","cat-ENG","ovella","bottle",false,0,false,"wrong",true,true
"5f5fd5d...","cat-ENG","pernil","pine",false,0,false,"wrong",true,true
"5f5fd5d...","cat-ENG","pollastre","extra",false,0,false,"wrong",true,true
"5f5fd5d...","cat-ENG","poma","burma",false,0,false,"wrong",true,true
"5f5fd5d...","cat-ENG","samarreta","same",false,0,false,"wrong",true,true
"5f5fd5d...","cat-ENG","tobogan","doubt",false,0,false,"wrong",true,true
"5f5fd5d...","cat-ENG","ull","coal",false,0,false,"wrong",true,true
"5f5fd5d...","cat-ENG","ulleres","omelette",false,0,false,"wrong",true,true
"5f5fd5d...","cat-ENG","ungla","ugly",false,0,false,"wrong",true,true
"5f5fd5d...","cat-ENG","aigua","iguana",false,1,false,"wrong",true,true
"5f5fd5d...","cat-ENG","aixeta","bruschetta",false,1,false,"wrong",true,true
"5f5fd5d...","cat-ENG","arbre","hammer",false,1,false,"wrong",true,true
"5f5fd5d...","cat-ENG","berenar","bread",false,1,false,"wrong",true,true
"5f5fd5d...","cat-ENG","camisa","cabin",false,1,false,"wrong",true,true
"5f5fd5d...","cat-ENG","cavall","cabin",false,1,false,"wrong",true,true
"5f5fd5d...","cat-ENG","entrepa","underpass",false,1,false,"wrong",true,true
"5f5fd5d...","cat-ENG","galeta","collection",false,1,false,"wrong",true,true
"5f5fd5d...","cat-ENG","gat","gate",false,1,false,"wrong",true,true
"5f5fd5d...","cat-ENG","gerd","jelly",false,1,false,"wrong",true,true
"5f5fd5d...","cat-ENG","llibre","libra",false,1,false,"false_friend",true,true
"5f5fd5d...","cat-ENG","lloro","yes",false,1,false,"wrong",true,true
"5f5fd5d...","cat-ENG","lluna","moon",false,1,true,"correct",true,true
"5f5fd5d...","cat-ENG","onada","banana",false,1,false,"wrong",true,true
"5f5fd5d...","cat-ENG","pingui","bingo",false,1,false,"wrong",true,true
"5f5fd5d...","cat-ENG","porta","park",false,1,false,"wrong",true,true
"5f5fd5d...","cat-ENG","raspall","breathe",false,1,false,"wrong",true,true
"5f5fd5d...","cat-ENG","tisores","explorer",false,1,false,"wrong",true,true
"5f5fd5d...","cat-ENG","vaixell","shell",false,1,false,"wrong",true,true
"5f5fd5d...","cat-ENG","abella","apple",false,2,false,"wrong",true,true
"5f5fd5d...","cat-ENG","ampolla","chicken",false,2,false,"wrong",true,true
"5f5fd5d...","cat-ENG","bici","busy",false,2,false,"wrong",true,true
"5f5fd5d...","cat-ENG","boca","pork",false,2,false,"wrong",true,true
"5f5fd5d...","cat-ENG","bolet","bullet",false,2,false,"false_friend",true,true
"5f5fd5d...","cat-ENG","boto","boat",false,2,false,"wrong",true,true
"5f5fd5d...","cat-ENG","bou","bow",false,2,false,"false_friend",true,true
"5f5fd5d...","cat-ENG","colom","cucumber",false,2,false,"wrong",true,true
"5f5fd5d...","cat-ENG","formiga","food",false,2,false,"wrong",true,true
"5f5fd5d...","cat-ENG","fulla","amazing",false,2,false,"wrong",true,true
"5f5fd5d...","cat-ENG","ma","mother",false,2,false,"wrong",true,true
"5f5fd5d...","cat-ENG","mico","friend",false,2,false,"wrong",true,true
"5f5fd5d...","cat-ENG","mirall","moral",false,2,false,"wrong",true,true
"5f5fd5d...","cat-ENG","nas","nap",false,2,false,"wrong",true,true
"5f5fd5d...","cat-ENG","papallona","trousers",false,2,false,"wrong",true,true
"5f5fd5d...","cat-ENG","plat","blood",false,2,false,"wrong",true,true
"5f5fd5d...","cat-ENG","taronja","orange",false,2,true,"correct",true,true
"5f5fd5d...","cat-ENG","tomaquet","tomato",false,2,true,"correct",true,true
"5f5fd5d...","cat-ENG","amanida","friend",false,3,false,"wrong",true,true
"5f5fd5d...","cat-ENG","bol","ball",false,3,false,"false_friend",true,true
"5f5fd5d...","cat-ENG","cirera","sea",false,3,false,"wrong",true,true
"5f5fd5d...","cat-ENG","flor","flower",false,3,true,"correct",true,true
"5f5fd5d...","cat-ENG","forquilla","fork",false,3,true,"correct",true,true
"5f5fd5d...","cat-ENG","jaqueta","jacket",false,3,true,"correct",true,true
"5f5fd5d...","cat-ENG","tren","drain",false,3,false,"wrong",true,true
"5f5fd5d...","cat-ENG","globus","gloves",false,4,false,"wrong",true,true
"5f5fd5d...","cat-ENG","gorra","war",false,4,false,"wrong",true,true
"5f5fd5d...","cat-ENG","moneda","moon",false,4,false,"wrong",true,true
"5f5fd5d...","cat-ENG","pa","bear",false,4,false,"wrong",true,true
"5f5fd5d...","cat-ENG","peu","bell",false,4,false,"wrong",true,true
"5f5fd5d...","cat-ENG","bolquer","bouquet",false,5,false,"wrong",true,true
"5f5fd5d...","cat-ENG","cama","camel",false,5,false,"wrong",true,true
"5f5fd5d...","cat-ENG","cotxe","coach",false,5,false,"wrong",true,true
"5f5fd5d...","cat-ENG","cuc","cook",false,5,false,"false_friend",true,true
"5f5fd5d...","cat-ENG","ploma","plum",false,5,false,"false_friend",true,true
"5f5fd5d...","cat-ENG","porc","pork",false,5,true,"correct",true,true
"5f5fd5d...","cat-ENG","caixa","cash",false,6,false,"false_friend",true,true
"5f5fd5d...","cat-ENG","got","god",false,6,false,"wrong",true,true
"5f5fd5d...","cat-ENG","planta","plant",false,6,true,"correct",true,true
"5f5fd5d...","cat-ENG","zebra","zebra",false,7,true,"correct",true,true
"5f5fd5d...","cat-ENG","sol","moon",true,5,false,"wrong",true,true
"5f5fd5d...","cat-ENG","girafa","giraffe",true,6,true,"correct",true,true
"5f5fd5d...","cat-ENG","guitarra","guitar",true,6,true,"correct",true,true
"5f5fd5d...","cat-ENG","casa","house",true,7,true,"correct",true,true
"5f5fd5d...","cat-ENG","esponja","sponge",true,7,true,"correct",true,true
"5f5fd5d...","cat-ENG","estrella","star",true,7,true,"correct",true,true
"5f5fd5d...","cat-ENG","patata","potato",true,7,true,"correct",true,true
"5f5fd5d...","cat-ENG","tigre","tiger",true,7,true,"correct",true,true
"5f5fd5d...","cat-ENG","xocolata","chocolate",true,7,true,"correct",true,true
"5f60abc...","cat-ENG","arbre","hard",false,0,false,"wrong",true,true
"5f60abc...","cat-ENG","bibero","block",false,0,false,"wrong",true,true
"5f60abc...","cat-ENG","cirera","party",false,0,false,"wrong",true,true
"5f60abc...","cat-ENG","cuc","fruit",false,0,false,"wrong",true,true
"5f60abc...","cat-ENG","dit","dead",false,0,false,"wrong",true,true
"5f60abc...","cat-ENG","formiga","formula",false,0,false,"wrong",true,true
"5f60abc...","cat-ENG","gerd","chair",false,0,false,"wrong",true,true
"5f60abc...","cat-ENG","mico","mice",false,0,false,"wrong",true,true
"5f60abc...","cat-ENG","onada","alone",false,0,false,"wrong",true,true
"5f60abc...","cat-ENG","taronja","tall",false,0,false,"wrong",true,true
"5f60abc...","cat-ENG","vaixell","bush",false,0,false,"wrong",true,true
"5f60abc...","cat-ENG","aixeta","bread",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","amanida","meter",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","bici","beast",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","boca","leaf",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","bolet","balloon",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","bou","bone",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","colom","cologne",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","cotxe","goat",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","esponja","wife",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","estrella","beer",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","estruc","pasta",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","flor","flood",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","forquilla","park",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","galeta","garlic",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","galleda","garage",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","globus","globe",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","jaqueta","the cat",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","lleo","horn",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","mirall","mirror",false,1,true,"correct",true,true
"5f60abc...","cat-ENG","moneda","november",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","moto","more",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","nas","more",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","pa","bar",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","pernil","party",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","ploma","plum",false,1,false,"false_friend",true,true
"5f60abc...","cat-ENG","pollastre","plaster",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","poma","bar",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","porc","bog",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","raspall","respect",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","samarreta","sister",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","sol","sun",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","tigre","dig",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","tisores","dessert",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","tobogan","double",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","ull","wall",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","ulleres","letters",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","ungla","glass",false,1,false,"wrong",true,true
"5f60abc...","cat-ENG","caixa","cash",false,2,false,"false_friend",true,true
"5f60abc...","cat-ENG","cavall","car",false,2,false,"wrong",true,true
"5f60abc...","cat-ENG","corona","corona",false,2,false,"wrong",true,true
"5f60abc...","cat-ENG","gat","garden",false,2,false,"wrong",true,true
"5f60abc...","cat-ENG","girafa","giraffe",false,2,true,"correct",true,true
"5f60abc...","cat-ENG","gorra","golf",false,2,false,"wrong",true,true
"5f60abc...","cat-ENG","ma","mum",false,2,false,"wrong",true,true
"5f60abc...","cat-ENG","ovella","auntie",false,2,false,"wrong",true,true
"5f60abc...","cat-ENG","plat","door",false,2,false,"wrong",true,true
"5f60abc...","cat-ENG","ampolla","umbrella",false,3,false,"wrong",true,true
"5f60abc...","cat-ENG","berenar","brand",false,3,false,"wrong",true,true
"5f60abc...","cat-ENG","boto","bottle",false,3,false,"wrong",true,true
"5f60abc...","cat-ENG","cama","calm",false,3,false,"wrong",true,true
"5f60abc...","cat-ENG","entrepa","chapel",false,3,false,"wrong",true,true
"5f60abc...","cat-ENG","fulla","fire",false,3,false,"wrong",true,true
"5f60abc...","cat-ENG","lloro","red",false,3,false,"wrong",true,true
"5f60abc...","cat-ENG","mussol","muscle",false,3,false,"false_friend",true,true
"5f60abc...","cat-ENG","pingui","penguin",true,1,true,"correct",true,true
"5f60abc...","cat-ENG","orella","orange",true,2,false,"wrong",true,true
"5f60abc...","cat-ENG","xocolata","sausage",true,2,false,"wrong",true,true
"5f60abc...","cat-ENG","peu","dog",true,3,false,"wrong",true,true
"5f60abc...","cat-ENG","camisa","shirt",true,4,true,"correct",true,true
"5f60abc...","cat-ENG","porta","port",true,4,false,"false_friend",true,true
"5f60abc...","cat-ENG","abella","grandmother",true,5,false,"wrong",true,true
"5f60abc...","cat-ENG","aigua","water",true,5,true,"correct",true,true
"5f60abc...","cat-ENG","bol","ball",true,5,false,"false_friend",true,true
"5f60abc...","cat-ENG","guitarra","guitar",true,5,true,"correct",true,true
"5f60abc...","cat-ENG","llibre","book",true,5,true,"correct",true,true
"5f60abc...","cat-ENG","zebra","zebra",true,5,true,"correct",true,true
"5f60abc...","cat-ENG","got","god",true,6,false,"false_friend",true,true
"5f60abc...","cat-ENG","lluna","moon",true,6,true,"correct",true,true
"5f60abc...","cat-ENG","papallona","barcelona",true,6,false,"wrong",true,true
"5f60abc...","cat-ENG","patata","potato",true,6,true,"correct",true,true
"5f60abc...","cat-ENG","bolquer","because",true,7,false,"wrong",true,true
"5f60abc...","cat-ENG","casa","house",true,7,true,"correct",true,true
"5f60abc...","cat-ENG","planta","plant",true,7,true,"correct",true,true
"5f60abc...","cat-ENG","tomaquet","tomato",true,7,true,"correct",true,true
"5f60abc...","cat-ENG","tren","train",true,7,true,"correct",true,true
"5f69a3c...","cat-ENG","abella","paper",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","aigua","water",false,0,true,"correct",true,true
"5f69a3c...","cat-ENG","aixeta","hairbrush",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","amanida","demand",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","ampolla","volleyball",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","arbre","barber",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","berenar","banana",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","bibero","house",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","bici","pieces",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","bol","ball",false,0,false,"false_friend",true,true
"5f69a3c...","cat-ENG","bolet","bowling",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","bolquer","bouquet",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","boto","water",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","bou","bow",false,0,false,"false_friend",true,true
"5f69a3c...","cat-ENG","cama","camera",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","cirera","head",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","colom","column",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","corona","corona",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","cotxe","trousers",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","cuc","coke",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","dit","teeth",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","entrepa","park",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","esponja","breathing",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","estrella","australia",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","estruc","embarrass",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","flor","flower",false,0,true,"correct",true,true
"5f69a3c...","cat-ENG","formiga","friend",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","forquilla","frog",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","fulla","perfume",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","galeta","collect",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","galleda","gloves",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","gat","cat",false,0,true,"correct",true,true
"5f69a3c...","cat-ENG","gerd","shirt",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","gorra","cheese",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","got","goat",false,0,false,"false_friend",true,true
"5f69a3c...","cat-ENG","lleo","orange",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","lloro","owl",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","lluna","smoke",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","ma","horse",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","mico","milk",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","mirall","mirror",false,0,true,"correct",true,true
"5f69a3c...","cat-ENG","moneda","moon",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","moto","car",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","mussol","sunbathe",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","nas","space",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","onada","bird",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","orella","umbrella",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","ovella","cat",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","pa","bar",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","papallona","papaya",false,0,false,"false_friend",true,true
"5f69a3c...","cat-ENG","pernil","leaves",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","peu","pear",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","pingui","penguin",false,0,true,"correct",true,true
"5f69a3c...","cat-ENG","planta","plants",false,0,true,"typo",true,true
"5f69a3c...","cat-ENG","plat","braids",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","ploma","plumber",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","pollastre","restaurant",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","poma","apple",false,0,true,"correct",true,true
"5f69a3c...","cat-ENG","porc","pork",false,0,true,"correct",true,true
"5f69a3c...","cat-ENG","porta","charger",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","raspall","breathe",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","samarreta","biscuit",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","sol","sun",false,0,true,"correct",true,true
"5f69a3c...","cat-ENG","taronja","orange",false,0,true,"correct",true,true
"5f69a3c...","cat-ENG","tisores","binoculars",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","tobogan","tupperware",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","tomaquet","tomato",false,0,true,"correct",true,true
"5f69a3c...","cat-ENG","tren","train",false,0,true,"correct",true,true
"5f69a3c...","cat-ENG","ull","wool",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","ulleres","glasses",false,0,true,"correct",true,true
"5f69a3c...","cat-ENG","ungla","glass",false,0,false,"wrong",true,true
"5f69a3c...","cat-ENG","camisa","cardigan",false,1,false,"wrong",true,true
"5f69a3c...","cat-ENG","casa","why",false,1,false,"wrong",true,true
"5f69a3c...","cat-ENG","cavall","bag",false,1,false,"wrong",true,true
"5f69a3c...","cat-ENG","girafa","giraffe",false,1,true,"correct",true,true
"5f69a3c...","cat-ENG","vaixell","bread",false,1,false,"wrong",true,true
"5f69a3c...","cat-ENG","jaqueta","jacket",false,2,true,"correct",true,true
"5f69a3c...","cat-ENG","tigre","tiger",false,2,true,"correct",true,true
"5f69a3c...","cat-ENG","caixa","cash",false,3,false,"false_friend",true,true
"5f69a3c...","cat-ENG","zebra","zebra",false,3,true,"correct",true,true
"5f69a3c...","cat-ENG","boca","mouth",true,3,true,"correct",true,true
"5f69a3c...","cat-ENG","globus","gloves",true,3,false,"wrong",true,true
"5f69a3c...","cat-ENG","guitarra","guitar",true,4,true,"correct",true,true
"5f69a3c...","cat-ENG","patata","potato",true,4,true,"correct",true,true
"5f69a3c...","cat-ENG","llibre","book",true,5,true,"correct",true,true
"5f69a3c...","cat-ENG","xocolata","chocolate",true,5,true,"correct",true,true
"5f6f753...","cat-ENG","abella","animal",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","amanida","fish",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","ampolla","chicken",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","berenar","banana",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","bibero","lion",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","boca","brocoli",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","bolet","chicken",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","bolquer","flowers",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","caixa","cashew",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","casa","cherry",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","cavall","bird",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","cirera","bird",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","colom","melon",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","cotxe","sheep",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","cuc","bird",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","dit","deer",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","entrepa","pineapple",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","estrella","estrella",false,0,false,"language",true,false
"5f6f753...","cat-ENG","estruc","strawberry",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","flor","flour",false,0,false,"false_friend",true,true
"5f6f753...","cat-ENG","fulla","yoghurt",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","galeta","cabbage",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","galleda","watermelon",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","gat","guard",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","gerd","hair",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","globus","gloves",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","gorra","gold",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","lleo","grapefruit",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","llibre","lima",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","lloro","cow",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","mico","meat",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","moneda","animal",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","mussol","lamb",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","onada","pineapple",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","pernil","bird",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","samarreta","cucumber",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","tisores","chorizo",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","tobogan","meringue",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","tren","tuna",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","ull","eye",false,0,true,"correct",true,true
"5f6f753...","cat-ENG","ungla","garlic",false,0,false,"wrong",true,true
"5f6f753...","cat-ENG","vaixell","shell",false,0,false,"wrong",true,true
